Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR,Home or Away,Opponent
Josh Norman,Carolina Panthers,1,4,0,0.0,3,2,0,0,Home,Tampa Bay Buccaneers
T.J. Ward,Denver Broncos,1,6,0,2.0,1,0,1,0,Away,Minnesota Vikings
Desmond Trufant,Atlanta Falcons,1,2,0,0.0,3,0,0,2,Away,Houston Texans
John Cyprien,Jacksonville Jaguars,1,11,3,0.0,0,0,0,1,Home,Indianapolis Colts
Corey Graham,Buffalo Bills,1,8,5,1.0,0,0,0,0,Away,New York Giants
James Ihedigbo,Detroit Lions,1,7,1,1.0,0,0,1,0,Home,Seattle Seahawks
Prince Amukamara,New York Giants,1,5,1,0.0,2,0,1,1,Home,Buffalo Bills
Janoris Jenkins,St. Louis Rams,1,5,0,0.0,2,1,0,0,Home,Arizona Cardinals
Chris Conte,Tampa Bay Buccaneers,1,7,1,0.0,1,0,1,0,Away,Carolina Panthers
Trumaine Johnson,St. Louis Rams,1,7,1,0.0,2,0,0,1,Home,Arizona Cardinals
Eric Weddle,San Diego Chargers,1,7,4,0.5,0,0,0,0,Away,Cleveland Browns
Charles Woodson,Oakland Raiders,1,5,0,0.0,1,1,0,0,Home,Chicago Bears
Darius Butler,Indianapolis Colts,1,6,3,0.0,0,0,1,0,Away,Jacksonville Jaguars
Reshad Jones,Miami Dolphins,1,10,1,0.0,0,0,0,0,Away,New York Jets
David Amerson,Oakland Raiders,1,5,2,0.0,1,0,1,0,Home,Chicago Bears
Tyrann Mathieu,Arizona Cardinals,1,6,0,0.0,1,0,1,0,Away,St. Louis Rams
Reggie Nelson,Cincinnati Bengals,1,6,4,0.0,0,0,0,1,Away,Kansas City Chiefs
Kam Chancellor,Seattle Seahawks,1,6,1,0.0,0,0,1,0,Away,Detroit Lions
Kurt Coleman,Carolina Panthers,1,3,1,0.0,1,1,0,0,Home,Tampa Bay Buccaneers
Aaron Colvin,Jacksonville Jaguars,1,5,1,1.0,0,0,0,0,Home,Indianapolis Colts
T.J. McDonald,St. Louis Rams,1,5,1,1.0,0,0,0,0,Home,Arizona Cardinals
Marcus Williams,New York Jets,1,3,1,0.0,1,1,0,0,Home,Miami Dolphins
Stephon Gilmore,Buffalo Bills,1,2,0,0.0,2,1,0,0,Away,New York Giants
Bradley Roby,Denver Broncos,1,5,0,0.0,1,0,1,0,Away,Minnesota Vikings
Brandon Flowers,San Diego Chargers,1,6,1,0.0,2,0,0,0,Away,Cleveland Browns
Lamarcus Joyner,St. Louis Rams,1,4,1,1.0,0,0,0,0,Home,Arizona Cardinals
Will Allen,Pittsburgh Steelers,1,7,0,0.0,1,0,0,0,Away,Baltimore Ravens
Antwon Blake,Pittsburgh Steelers,1,4,4,0.0,2,0,0,0,Away,Baltimore Ravens
Zackary Bowman,Miami Dolphins,1,1,0,0.0,2,1,0,0,Away,New York Jets
Barry Church,Dallas Cowboys,1,7,2,0.0,0,0,0,0,Home,New Orleans Saints
Ross Cockrell,Pittsburgh Steelers,1,0,0,0.0,1,1,0,1,Away,Baltimore Ravens
Malcolm Jenkins,Philadelphia Eagles,1,7,2,0.0,0,0,0,0,Home,Washington Redskins
William Moore,Atlanta Falcons,1,4,0,0.0,1,0,1,0,Away,Houston Texans
Sam Shields,Green Bay Packers,1,2,0,0.0,1,1,0,0,Home,San Francisco 49ers
Mark Barron,St. Louis Rams,1,4,1,0.0,0,0,1,0,Home,Arizona Cardinals
Pierre Desir,Cleveland Browns,1,4,1,0.0,3,0,0,0,Home,San Diego Chargers
Harrison Smith,Minnesota Vikings,1,1,1,0.0,1,1,0,0,Home,Denver Broncos
Ha'Sean Clinton-Dix,Green Bay Packers,1,7,0,0.0,0,0,0,0,Home,San Francisco 49ers
Ronald Darby,Buffalo Bills,1,4,0,0.0,3,0,0,0,Away,New York Giants
Chris Harris,Denver Broncos,1,6,2,0.0,0,0,0,0,Away,Minnesota Vikings
Rodney McLeod,St. Louis Rams,1,3,2,0.0,0,0,1,0,Home,Arizona Cardinals
Donte Whitner,Cleveland Browns,1,7,0,0.0,0,0,0,0,Home,San Diego Chargers
Mike Adams,Indianapolis Colts,1,3,5,0.0,1,0,0,0,Away,Jacksonville Jaguars
E.J. Biggers,Philadelphia Eagles,1,5,3,0.0,0,0,0,0,Home,Washington Redskins
Brandon Browner,New Orleans Saints,1,5,1,0.0,1,0,0,0,Away,Dallas Cowboys
Nolan Carroll,Philadelphia Eagles,1,6,1,0.0,0,0,0,0,Home,Washington Redskins
Josh Evans,Jacksonville Jaguars,1,2,3,0.0,0,0,1,0,Home,Indianapolis Colts
Marcus Gilchrist,New York Jets,1,4,1,0.0,2,0,0,0,Home,Miami Dolphins
Ron Parker,Kansas City Chiefs,1,5,3,0.0,0,0,0,0,Home,Cincinnati Bengals
Eric Rowe,Philadelphia Eagles,1,5,1,0.0,1,0,0,0,Home,Washington Redskins
