Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR,Home or Away,Opponent
Whitney Mercilus,Houston Texans,1,6,1,3.5,0,0,0,0,Away,Tennessee Titans
Kwon Alexander,Tampa Bay Buccaneers,1,6,5,0.0,1,1,1,1,Home,Atlanta Falcons
Luke Kuechly,Carolina Panthers,1,9,5,0.0,3,1,0,0,Away,Indianapolis Colts
Justin Houston,Kansas City Chiefs,1,2,1,1.5,1,1,0,0,Away,Detroit Lions
Chandler Jones,New England Patriots,1,4,0,2.0,0,0,0,0,Away,Miami Dolphins
Melvin Ingram,San Diego Chargers,1,4,2,1.5,0,0,0,0,Home,Baltimore Ravens
Brian Cushing,Houston Texans,1,6,7,0.0,1,0,0,0,Away,Tennessee Titans
Daryl Smith,Baltimore Ravens,1,7,7,0.0,0,0,0,0,Away,San Diego Chargers
Navorro Bowman,San Francisco 49ers,1,7,6,0.0,0,0,0,0,Home,St. Louis Rams
Stephone Anthony,New Orleans Saints,1,6,5,0.0,1,0,0,0,Away,New York Giants
Khalil Mack,Oakland Raiders,1,5,1,1.0,0,0,0,0,Away,New York Jets
Karlos Dansby,Cleveland Browns,1,5,2,0.0,0,0,1,0,Away,Arizona Cardinals
Derrick Johnson,Kansas City Chiefs,1,5,0,1.0,0,0,0,0,Away,Detroit Lions
Brandon Marshall,Denver Broncos,1,6,0,0.0,0,0,1,0,Away,Green Bay Packers
Ryan Shazier,Pittsburgh Steelers,1,6,2,0.5,0,0,0,0,Away,Cincinnati Bengals
Jerrell Freeman,Indianapolis Colts,1,5,7,0.0,0,0,0,0,Home,Carolina Panthers
Dwight Freeney,Arizona Cardinals,1,1,0,1.0,0,0,1,0,Home,Cleveland Browns
Dont'a Hightower,New England Patriots,1,3,0,1.0,1,0,0,0,Away,Miami Dolphins
D'Qwell Jackson,Indianapolis Colts,1,3,10,0.0,0,0,0,0,Home,Carolina Panthers
Sean Lee,Dallas Cowboys,1,5,6,0.0,0,0,0,0,Away,Seattle Seahawks
David Harris,New York Jets,1,6,3,0.0,0,0,0,0,Home,Oakland Raiders
James Laurinaitis,St. Louis Rams,1,4,3,0.0,0,0,0,0,Away,San Francisco 49ers
Vincent Rey,Cincinnati Bengals,1,5,3,0.0,1,0,0,0,Home,Pittsburgh Steelers
Wesley Woodyard,Tennessee Titans,1,7,1,0.0,0,0,0,0,Home,Houston Texans
K.J. Wright,Seattle Seahawks,1,6,3,0.0,0,0,0,0,Home,Dallas Cowboys
Zach Brown,Tennessee Titans,1,1,6,0.5,1,0,0,0,Home,Houston Texans
Brian Orakpo,Tennessee Titans,1,2,0,1.0,1,0,0,0,Home,Houston Texans
Stephen Tulloch,Detroit Lions,1,7,0,0.0,0,0,0,0,Home,Kansas City Chiefs
Kasim Edebali,New Orleans Saints,1,2,1,1.0,0,0,0,0,Away,New York Giants
Eric Kendricks,Minnesota Vikings,1,6,1,0.0,0,0,0,0,Home,Chicago Bears
C.J. Mosley,Baltimore Ravens,1,4,5,0.0,0,0,0,0,Away,San Diego Chargers
Kelvin Sheppard,Miami Dolphins,1,5,3,0.0,0,0,0,0,Home,New England Patriots
Max Bullough,Houston Texans,1,4,4,0.0,0,0,0,0,Away,Tennessee Titans
Jonathan Casillas,New York Giants,1,4,2,0.0,1,0,0,0,Home,New Orleans Saints
Ramon Humber,New Orleans Saints,1,2,0,1.0,0,0,0,0,Away,New York Giants
Clay Matthews,Green Bay Packers,1,5,2,0.0,0,0,0,0,Home,Denver Broncos
Pernell McPhee,Chicago Bears,1,1,2,1.0,0,0,0,0,Away,Minnesota Vikings
Kevin Minter,Arizona Cardinals,1,5,2,0.0,0,0,0,0,Home,Cleveland Browns
John Simon,Houston Texans,1,5,2,0.0,0,0,0,0,Away,Tennessee Titans
Trent Cole,Indianapolis Colts,1,1,1,0.0,1,0,1,0,Home,Carolina Panthers
DeMario Davis,New York Jets,1,5,1,0.0,0,0,0,0,Home,Oakland Raiders
Deone Bucannon,Arizona Cardinals,1,5,0,0.0,0,0,0,0,Home,Cleveland Browns
Vontaze Burfict,Cincinnati Bengals,1,5,0,0.0,0,0,0,0,Home,Pittsburgh Steelers
Lavonte David,Tampa Bay Buccaneers,1,3,2,0.0,1,0,0,0,Home,Atlanta Falcons
Bud Dupree,Pittsburgh Steelers,1,1,0,1.0,0,0,0,0,Away,Cincinnati Bengals
Von Miller,Denver Broncos,1,1,0,1.0,0,0,0,0,Away,Green Bay Packers
Nate Palmer,Green Bay Packers,1,4,2,0.0,0,0,0,0,Home,Denver Broncos
Michael Wilhoite,San Francisco 49ers,1,4,2,0.0,0,0,0,0,Home,St. Louis Rams
Koa Misi,Miami Dolphins,1,3,3,0.0,0,0,0,0,Home,New England Patriots
Malcolm Smith,Oakland Raiders,1,4,1,0.0,0,0,0,0,Away,New York Jets
