Player,Team,G,ReceivingTarget,ReceivingRec,ReceivingYard,ReceivingTD,RushingAtt,RushingYard,RushingTD,Home or Away,Opponent,Week
Brandon Coleman,New Orleans Saints,1,1,1,30,0,0,0,0,Away,Dallas Cowboys,4
Andrew Hawkins,Cleveland Browns,1,3,2,27,0,0,0,0,Home,San Diego Chargers,4
Bryan Walters,Jacksonville Jaguars,1,3,2,27,0,0,0,0,Home,Indianapolis Colts,4
Percy Harvin,Buffalo Bills,1,8,3,26,0,0,0,0,Away,New York Giants,4
Louis Murphy,Tampa Bay Buccaneers,1,4,3,26,0,0,0,0,Away,Carolina Panthers,4
Brandin Cooks,New Orleans Saints,1,8,4,25,0,0,0,0,Away,Dallas Cowboys,4
Ty Montgomery,Green Bay Packers,1,6,3,15,0,2,10,0,Home,San Francisco 49ers,4
Steve Smith,Baltimore Ravens,1,7,4,24,0,0,0,0,Home,Pittsburgh Steelers,4
Taylor Gabriel,Cleveland Browns,1,5,4,22,0,0,0,0,Home,San Diego Chargers,4
Chris Matthews,Seattle Seahawks,1,1,1,21,0,0,0,0,Away,Detroit Lions,4
Lance Moore,Detroit Lions,1,3,2,21,0,0,0,0,Home,Seattle Seahawks,4
Jaron Brown,Arizona Cardinals,1,2,1,20,0,0,0,0,Away,St. Louis Rams,4
Malcom Floyd,San Diego Chargers,1,2,1,20,0,0,0,0,Away,Cleveland Browns,4
Marques Colston,New Orleans Saints,1,5,4,19,0,0,0,0,Away,Dallas Cowboys,4
Markus Wheaton,Pittsburgh Steelers,1,1,1,18,0,0,0,0,Away,Baltimore Ravens,4
Rishard Matthews,Miami Dolphins,1,3,1,16,0,0,0,0,Away,New York Jets,4
Griff Whalen,Indianapolis Colts,1,1,1,16,0,0,0,0,Away,Jacksonville Jaguars,4
Greg Jennings,Miami Dolphins,1,7,3,15,0,0,0,0,Away,New York Jets,4
Devin Smith,New York Jets,1,6,2,14,0,0,0,0,Home,Miami Dolphins,4
Anquan Boldin,San Francisco 49ers,1,7,3,12,0,0,0,0,Away,Green Bay Packers,4
Sammie Coates,Pittsburgh Steelers,1,2,1,11,0,0,0,0,Away,Baltimore Ravens,4
Phillip Dorsett,Indianapolis Colts,1,3,2,7,0,1,4,0,Away,Jacksonville Jaguars,4
Bennie Fowler,Denver Broncos,1,1,1,11,0,0,0,0,Away,Minnesota Vikings,4
Marvin Jones,Cincinnati Bengals,1,2,1,4,0,1,6,0,Away,Kansas City Chiefs,4
Marlon Brown,Baltimore Ravens,1,4,2,9,0,0,0,0,Home,Pittsburgh Steelers,4
Cordarrelle Patterson,Minnesota Vikings,1,1,1,9,0,0,0,0,Home,Denver Broncos,4
Tony Washington,Jacksonville Jaguars,1,0,0,0,0,1,8,0,Home,Indianapolis Colts,4
Roddy White,Atlanta Falcons,1,4,2,8,0,0,0,0,Away,Houston Texans,4
Nick Williams,Atlanta Falcons,1,1,1,8,0,0,0,0,Away,Houston Texans,4
Brian Hartline,Cleveland Browns,1,1,1,7,0,0,0,0,Home,San Diego Chargers,4
Philly Brown,Carolina Panthers,1,3,1,3,0,0,0,0,Home,Tampa Bay Buccaneers,4
Josh Bellamy,Chicago Bears,1,3,0,0,0,0,0,0,Away,Oakland Raiders,4
Dwayne Bowe,Cleveland Browns,1,1,0,0,0,0,0,0,Home,San Diego Chargers,4
Kenny Britt,St. Louis Rams,1,1,0,0,0,0,0,0,Home,Arizona Cardinals,4
Andre Caldwell,Denver Broncos,1,1,0,0,0,0,0,0,Away,Minnesota Vikings,4
Marcus Easley,Buffalo Bills,1,1,0,0,0,0,0,0,Away,New York Giants,4
Quincy Enunwa,New York Jets,1,1,0,0,0,0,0,0,Home,Miami Dolphins,4
Devin Funchess,Carolina Panthers,1,2,0,0,0,0,0,0,Home,Tampa Bay Buccaneers,4
Andre Holmes,Oakland Raiders,1,1,0,0,0,0,0,0,Home,Chicago Bears,4
Andre Johnson,Indianapolis Colts,1,2,0,0,0,0,0,0,Away,Jacksonville Jaguars,4
Marc Mariani,Chicago Bears,1,1,0,0,0,0,0,0,Away,Oakland Raiders,4
Cameron Meredith,Chicago Bears,1,2,0,0,0,0,0,0,Away,Oakland Raiders,4
Seth Roberts,Oakland Raiders,1,2,0,0,0,0,0,0,Home,Chicago Bears,4
