Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR,Home or Away,Opponent
Ziggy Ansah,Detroit Lions,1,2,1,2.0,0,0,1,1,Home,Seattle Seahawks
Muhammad Wilkerson,New York Jets,1,3,0,2.0,1,0,1,0,Home,Miami Dolphins
Cameron Heyward,Pittsburgh Steelers,1,7,0,1.0,0,0,1,0,Away,Baltimore Ravens
Stephon Tuitt,Pittsburgh Steelers,1,10,0,1.0,0,0,0,0,Away,Baltimore Ravens
Brandon Graham,Philadelphia Eagles,1,6,1,1.0,0,0,1,0,Home,Washington Redskins
Ryan Delaire,Carolina Panthers,1,5,0,2.0,0,0,0,0,Home,Tampa Bay Buccaneers
Calais Campbell,Arizona Cardinals,1,10,1,0.5,0,0,0,0,Away,St. Louis Rams
Michael Johnson,Cincinnati Bengals,1,4,0,1.0,1,0,1,0,Away,Kansas City Chiefs
Aaron Lynch,San Francisco 49ers,1,4,0,2.0,0,0,0,0,Away,Green Bay Packers
Za'Darius Smith,Baltimore Ravens,1,4,0,2.0,0,0,0,0,Home,Pittsburgh Steelers
Chris Baker,Washington Redskins,1,2,1,2.0,0,0,0,0,Away,Philadelphia Eagles
Ryan Davis,Jacksonville Jaguars,1,1,1,1.5,0,0,1,0,Home,Indianapolis Colts
Devon Kennard,New York Giants,1,2,3,0.0,2,1,0,0,Home,Buffalo Bills
Domata Peko,Cincinnati Bengals,1,2,0,2.0,0,0,0,0,Away,Kansas City Chiefs
J.J. Watt,Houston Texans,1,3,1,1.0,2,0,0,0,Home,Atlanta Falcons
Caraun Reid,Detroit Lions,1,1,0,0.0,0,0,0,1,Home,Seattle Seahawks
Jared Crick,Houston Texans,1,4,1,1.0,0,0,0,0,Home,Atlanta Falcons
Jarvis Jenkins,Chicago Bears,1,4,0,1.0,0,0,0,0,Away,Oakland Raiders
Demarcus Lawrence,Dallas Cowboys,1,3,2,1.0,0,0,0,0,Home,New Orleans Saints
Gerald McCoy,Tampa Bay Buccaneers,1,4,0,1.0,0,0,0,0,Away,Carolina Panthers
Preston Smith,Washington Redskins,1,3,0,1.0,1,0,0,0,Away,Philadelphia Eagles
Kerry Wynn,New York Giants,1,7,1,0.0,0,0,0,0,Home,Buffalo Bills
Jonathan Babineaux,Atlanta Falcons,1,1,0,0.0,1,1,0,0,Away,Houston Texans
Tyeler Davison,New Orleans Saints,1,2,2,1.0,0,0,0,0,Away,Dallas Cowboys
Kendall Langford,Indianapolis Colts,1,2,0,1.0,1,0,0,0,Away,Jacksonville Jaguars
Geno Atkins,Cincinnati Bengals,1,2,1,1.0,0,0,0,0,Away,Kansas City Chiefs
DeMarcus Ware,Denver Broncos,1,2,1,1.0,0,0,0,0,Away,Minnesota Vikings
Xavier Cooper,Cleveland Browns,1,2,0,1.0,0,0,0,0,Home,San Diego Chargers
Carlos Dunlap,Cincinnati Bengals,1,2,0,1.0,0,0,0,0,Away,Kansas City Chiefs
Bennie Logan,Philadelphia Eagles,1,3,6,0.0,0,0,0,0,Home,Washington Redskins
Justin Tuck,Oakland Raiders,1,2,0,1.0,0,0,0,0,Home,Chicago Bears
Cornellius Carradine,San Francisco 49ers,1,5,1,0.0,0,0,0,0,Away,Green Bay Packers
Jack Crawford,Dallas Cowboys,1,1,1,1.0,0,0,0,0,Home,New Orleans Saints
Eddie Goldman,Chicago Bears,1,1,1,1.0,0,0,0,0,Away,Oakland Raiders
RaShede Hageman,Atlanta Falcons,1,1,1,1.0,0,0,0,0,Away,Houston Texans
Nick Hayden,Dallas Cowboys,1,5,1,0.0,0,0,0,0,Home,New Orleans Saints
Jason Jones,Detroit Lions,1,3,1,0.5,0,0,0,0,Home,Seattle Seahawks
Shane Ray,Denver Broncos,1,1,1,1.0,0,0,0,0,Away,Minnesota Vikings
Kendall Reyes,San Diego Chargers,1,5,1,0.0,0,0,0,0,Away,Cleveland Browns
Henry Anderson,Indianapolis Colts,1,2,4,0.0,1,0,0,0,Away,Jacksonville Jaguars
Cliff Avril,Seattle Seahawks,1,2,2,0.0,2,0,0,0,Away,Detroit Lions
Cullen Jenkins,New York Giants,1,1,0,1.0,0,0,0,0,Home,Buffalo Bills
Chris Long,St. Louis Rams,1,1,0,1.0,0,0,0,0,Home,Arizona Cardinals
Mike Neal,Green Bay Packers,1,1,0,1.0,0,0,0,0,Home,San Francisco 49ers
Brian Robison,Minnesota Vikings,1,1,0,1.0,0,0,0,0,Home,Denver Broncos
Sylvester Williams,Denver Broncos,1,2,2,0.5,0,0,0,0,Away,Minnesota Vikings
Fletcher Cox,Philadelphia Eagles,1,4,1,0.0,0,0,0,0,Home,Washington Redskins
Markus Golden,Arizona Cardinals,1,2,1,0.5,0,0,0,0,Away,St. Louis Rams
Brandon Williams,Baltimore Ravens,1,4,1,0.0,0,0,0,0,Home,Pittsburgh Steelers
Beau Allen,Philadelphia Eagles,1,1,4,0.0,1,0,0,0,Home,Washington Redskins
