Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR,Home or Away,Opponent
Fletcher Cox,Philadelphia Eagles,1,6,0,3.0,0,0,2,1,Away,New Orleans Saints
Greg Hardy,Dallas Cowboys,1,4,1,2.0,0,0,1,0,Away,New England Patriots
Damontre Moore,New York Giants,1,4,0,2.0,0,0,1,0,Away,San Francisco 49ers
Allen Bailey,Kansas City Chiefs,1,5,2,1.0,0,0,1,0,Away,Chicago Bears
Michael Bennett,Seattle Seahawks,1,5,1,1.0,0,0,1,0,Home,Cincinnati Bengals
Lawrence Guy,Baltimore Ravens,1,3,3,2.0,0,0,0,0,Away,Cleveland Browns
Chris Baker,Washington Redskins,1,2,0,1.0,0,0,2,0,Home,Atlanta Falcons
Robert Quinn,St. Louis Rams,1,4,2,1.0,0,0,1,0,Home,Green Bay Packers
Jurrell Casey,Tennessee Titans,1,4,2,1.5,0,0,0,0,Away,Buffalo Bills
Jabaal Sheard,New England Patriots,1,3,0,2.0,0,0,0,0,Home,Dallas Cowboys
Carlos Dunlap,Cincinnati Bengals,1,3,3,1.5,0,0,0,0,Away,Seattle Seahawks
Howard Jones,Tampa Bay Buccaneers,1,2,0,2.0,0,0,0,0,Away,Jacksonville Jaguars
Malik Jackson,Denver Broncos,1,5,1,1.0,0,0,0,0,Home,Oakland Raiders
Cliff Avril,Seattle Seahawks,1,4,2,1.0,0,0,0,0,Home,Cincinnati Bengals
Jaye Howard,Kansas City Chiefs,1,4,2,1.0,0,0,0,0,Away,Chicago Bears
Bennie Logan,Philadelphia Eagles,1,4,1,1.0,0,0,0,0,Away,New Orleans Saints
Gerald McCoy,Tampa Bay Buccaneers,1,1,2,1.5,0,0,0,0,Away,Jacksonville Jaguars
Jacquies Smith,Tampa Bay Buccaneers,1,0,0,0.0,0,0,0,1,Away,Jacksonville Jaguars
Armonty Bryant,Cleveland Browns,1,2,3,1.0,0,0,0,0,Home,Baltimore Ravens
Tyrone Crawford,Dallas Cowboys,1,3,1,1.0,0,0,0,0,Away,New England Patriots
Mike Daniels,Green Bay Packers,1,7,1,0.0,0,0,0,0,Away,St. Louis Rams
Ahtyba Rubin,Seattle Seahawks,1,3,1,1.0,0,0,0,0,Home,Cincinnati Bengals
Kyle Williams,Buffalo Bills,1,3,1,1.0,0,0,0,0,Home,Tennessee Titans
Geno Atkins,Cincinnati Bengals,1,2,2,1.0,0,0,0,0,Away,Seattle Seahawks
Roy Miller,Jacksonville Jaguars,1,1,4,1.0,0,0,0,0,Home,Tampa Bay Buccaneers
Brandon Williams,Baltimore Ravens,1,3,0,1.0,0,0,0,0,Away,Cleveland Browns
Michael Brockers,St. Louis Rams,1,2,1,1.0,0,0,0,0,Home,Green Bay Packers
"Mario Edwards, Jr.",Oakland Raiders,1,3,3,0.5,0,0,0,0,Away,Denver Broncos
George Johnson,Tampa Bay Buccaneers,1,3,0,0.0,0,0,1,0,Away,Jacksonville Jaguars
Corey Liuget,San Diego Chargers,1,2,0,1.0,0,0,0,0,Away,Pittsburgh Steelers
Cory Redding,Arizona Cardinals,1,0,0,0.0,1,1,0,0,Home,Detroit Lions
Mario Williams,Buffalo Bills,1,1,2,1.0,0,0,0,0,Home,Tennessee Titans
Ricardo Mathews,San Diego Chargers,1,1,1,1.0,0,0,0,0,Away,Pittsburgh Steelers
Nate Orchard,Cleveland Browns,1,4,1,0.0,1,0,0,0,Home,Baltimore Ravens
Ziggy Ansah,Detroit Lions,1,1,0,1.0,0,0,0,0,Away,Arizona Cardinals
Jack Crawford,Dallas Cowboys,1,1,0,1.0,0,0,0,0,Away,New England Patriots
Timmy Jernigan,Baltimore Ravens,1,1,0,1.0,0,0,0,0,Away,Cleveland Browns
Abry Jones,Jacksonville Jaguars,1,3,2,0.0,1,0,0,0,Home,Tampa Bay Buccaneers
Jason Jones,Detroit Lions,1,1,0,1.0,0,0,0,0,Away,Arizona Cardinals
Shane Ray,Denver Broncos,1,1,0,1.0,0,0,0,0,Home,Oakland Raiders
Al Woods,Tennessee Titans,1,2,0,0.0,0,0,1,0,Away,Buffalo Bills
Jared Crick,Houston Texans,1,3,3,0.0,0,0,0,0,Away,Indianapolis Colts
Shea McClellin,Chicago Bears,1,4,1,0.0,0,0,0,0,Home,Kansas City Chiefs
Jay Ratliff,Chicago Bears,1,4,1,0.0,0,0,0,0,Home,Kansas City Chiefs
Derek Wolfe,Denver Broncos,1,4,1,0.0,0,0,0,0,Home,Oakland Raiders
Tyson Alualu,Jacksonville Jaguars,1,4,0,0.0,0,0,0,0,Home,Tampa Bay Buccaneers
Glenn Dorsey,San Francisco 49ers,1,4,0,0.0,0,0,0,0,Home,New York Giants
Henry Anderson,Indianapolis Colts,1,3,1,0.0,0,0,0,0,Home,Houston Texans
Marcell Dareus,Buffalo Bills,1,2,3,0.0,0,0,0,0,Home,Tennessee Titans
Quinton Dial,San Francisco 49ers,1,1,5,0.0,0,0,0,0,Home,New York Giants
