Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR,Home or Away,Opponent
Jacquies Smith,Tampa Bay Buccaneers,1,3,0,3.0,0,0,2,0,Home,New Orleans Saints
Armonty Bryant,Cleveland Browns,1,3,3,2.5,0,0,1,0,Away,Tennessee Titans
John Hughes,Cleveland Browns,1,1,3,1.5,0,0,1,0,Away,Tennessee Titans
Vic Beasley,Atlanta Falcons,1,3,2,1.0,0,0,1,0,Home,New York Giants
Ziggy Ansah,Detroit Lions,1,6,1,1.0,0,0,0,0,Home,Minnesota Vikings
Kroy Biermann,Atlanta Falcons,1,3,1,1.0,0,0,1,0,Home,New York Giants
Carlos Dunlap,Cincinnati Bengals,1,3,3,1.5,0,0,0,0,Away,San Diego Chargers
J.J. Watt,Houston Texans,1,4,1,1.0,2,0,0,0,Home,Carolina Panthers
Jared Odrick,Jacksonville Jaguars,1,2,0,1.0,1,0,1,0,Away,Miami Dolphins
Wallace Gilberry,Cincinnati Bengals,1,2,1,1.0,0,0,1,0,Away,San Diego Chargers
Cameron Heyward,Pittsburgh Steelers,1,5,1,1.0,0,0,0,0,Away,San Francisco 49ers
Devon Kennard,New York Giants,1,7,3,0.0,1,0,0,0,Away,Atlanta Falcons
Robert Ayers,New York Giants,1,3,0,1.0,2,0,0,0,Away,Atlanta Falcons
Josh Mauro,Arizona Cardinals,1,4,0,1.0,1,0,0,0,Home,Chicago Bears
Stephon Tuitt,Pittsburgh Steelers,1,2,2,1.5,0,0,0,0,Away,San Francisco 49ers
Cameron Jordan,New Orleans Saints,1,2,1,1.0,0,0,0,1,Away,Tampa Bay Buccaneers
Henry Anderson,Indianapolis Colts,1,3,2,1.0,0,0,0,0,Away,New York Jets
Connor Barwin,Philadelphia Eagles,1,4,0,1.0,0,0,0,0,Away,Dallas Cowboys
Alan Branch,New England Patriots,1,1,0,1.0,0,0,1,0,Home,Buffalo Bills
Mike Daniels,Green Bay Packers,1,3,2,1.0,0,0,0,0,Away,Seattle Seahawks
Cedric Thornton,Philadelphia Eagles,1,4,0,1.0,0,0,0,0,Away,Dallas Cowboys
DeMarcus Ware,Denver Broncos,1,4,0,1.0,0,0,0,0,Home,Kansas City Chiefs
Chris Long,St. Louis Rams,1,1,5,1.0,0,0,0,0,Home,Washington Redskins
Rob Ninkovich,New England Patriots,1,3,1,1.0,0,0,0,0,Home,Buffalo Bills
Brian Robison,Minnesota Vikings,1,5,1,0.0,2,0,0,0,Away,Detroit Lions
Jared Allen,Chicago Bears,1,1,0,0.0,1,1,0,0,Away,Arizona Cardinals
Jaye Howard,Kansas City Chiefs,1,7,0,0.0,0,0,0,0,Away,Denver Broncos
Malik Jackson,Denver Broncos,1,3,0,1.0,0,0,0,0,Home,Kansas City Chiefs
Gerald McCoy,Tampa Bay Buccaneers,1,2,0,1.0,1,0,0,0,Home,New Orleans Saints
Stephen Paea,Washington Redskins,1,3,0,1.0,0,0,0,0,Away,St. Louis Rams
Antonio Smith,Denver Broncos,1,3,0,1.0,0,0,0,0,Home,Kansas City Chiefs
Justin Trattou,Minnesota Vikings,1,1,0,0.0,1,1,0,0,Away,Detroit Lions
Mario Williams,Buffalo Bills,1,3,0,1.0,0,0,0,0,Away,New England Patriots
Mike Devito,Kansas City Chiefs,1,2,1,1.0,0,0,0,0,Away,Denver Broncos
Dwan Edwards,Carolina Panthers,1,2,1,1.0,0,0,0,0,Away,Houston Texans
Shea McClellin,Chicago Bears,1,4,5,0.0,0,0,0,0,Away,Arizona Cardinals
Michael Brockers,St. Louis Rams,1,5,2,0.0,0,0,0,0,Home,Washington Redskins
Calais Campbell,Arizona Cardinals,1,4,2,0.0,1,0,0,0,Home,Chicago Bears
Aaron Donald,St. Louis Rams,1,3,2,0.5,0,0,0,0,Home,Washington Redskins
Everson Griffen,Minnesota Vikings,1,1,0,1.0,1,0,0,0,Away,Detroit Lions
Jamie Meder,Cleveland Browns,1,1,2,1.0,0,0,0,0,Away,Tennessee Titans
Robert Quinn,St. Louis Rams,1,2,2,0.0,0,0,1,0,Home,Washington Redskins
Geno Atkins,Cincinnati Bengals,1,0,3,1.0,0,0,0,0,Away,San Diego Chargers
Michael Bennett,Seattle Seahawks,1,1,1,1.0,0,0,0,0,Home,Green Bay Packers
Cullen Jenkins,New York Giants,1,1,1,1.0,0,0,0,0,Away,Atlanta Falcons
Jonathan Babineaux,Atlanta Falcons,1,4,2,0.0,0,0,0,0,Home,New York Giants
Jared Crick,Houston Texans,1,3,4,0.0,0,0,0,0,Home,Carolina Panthers
Jordan Hill,Seattle Seahawks,1,4,2,0.0,0,0,0,0,Home,Green Bay Packers
Bruce Irvin,Seattle Seahawks,1,1,0,1.0,0,0,0,0,Home,Green Bay Packers
Clinton McDonald,Tampa Bay Buccaneers,1,4,2,0.0,0,0,0,0,Home,New Orleans Saints
