Player,Team,G,ReceivingTarget,ReceivingRec,ReceivingYard,ReceivingTD,RushingAtt,RushingYard,RushingTD,Home or Away,Opponent,Week
Calvin Johnson,Detroit Lions,1,10,5,85,0,0,0,0,Home,Kansas City Chiefs,8
Steve Smith,Baltimore Ravens,1,7,5,82,0,0,0,0,Away,San Diego Chargers,8
Jarvis Landry,Miami Dolphins,1,8,6,71,0,0,0,0,Home,New England Patriots,8
J.J. Nelson,Arizona Cardinals,1,4,3,70,0,1,0,0,Home,Cleveland Browns,8
Jeremy Kerley,New York Jets,1,5,4,63,0,0,0,0,Home,Oakland Raiders,8
Kamar Aiken,Baltimore Ravens,1,6,6,62,0,0,0,0,Away,San Diego Chargers,8
Rishard Matthews,Miami Dolphins,1,12,7,62,0,0,0,0,Home,New England Patriots,8
Ted Ginn Jr.,Carolina Panthers,1,10,2,60,0,0,0,0,Away,Indianapolis Colts,8
Golden Tate,Detroit Lions,1,7,6,59,0,0,0,0,Home,Kansas City Chiefs,8
Kenny Stills,Miami Dolphins,1,7,3,58,0,0,0,0,Home,New England Patriots,8
Chris Givens,Baltimore Ravens,1,4,3,57,0,0,0,0,Away,San Diego Chargers,8
Rueben Randle,New York Giants,1,9,5,55,0,0,0,0,Home,New Orleans Saints,8
Martavis Bryant,Pittsburgh Steelers,1,9,4,49,0,0,0,0,Away,Cincinnati Bengals,8
Amari Cooper,Oakland Raiders,1,9,5,46,0,1,2,0,Away,New York Jets,8
Mike Evans,Tampa Bay Buccaneers,1,9,3,48,0,0,0,0,Home,Atlanta Falcons,8
Griff Whalen,Indianapolis Colts,1,5,5,48,0,0,0,0,Home,Carolina Panthers,8
Brandon LaFell,New England Patriots,1,7,4,47,0,0,0,0,Away,Miami Dolphins,8
Kenbrell Thompkins,New York Jets,1,7,6,41,0,0,0,0,Home,Oakland Raiders,8
Jaron Brown,Arizona Cardinals,1,4,1,39,0,0,0,0,Home,Cleveland Browns,8
Randall Cobb,Green Bay Packers,1,9,6,27,0,1,10,0,Home,Denver Broncos,8
Tyler Lockett,Seattle Seahawks,1,4,3,36,0,0,0,0,Home,Dallas Cowboys,8
Doug Baldwin,Seattle Seahawks,1,6,3,35,0,0,0,0,Home,Dallas Cowboys,8
Charles Johnson,Minnesota Vikings,1,1,1,35,0,0,0,0,Home,Chicago Bears,8
Jerome Simpson,San Francisco 49ers,1,10,3,34,0,0,0,0,Home,St. Louis Rams,8
Quinton Patton,San Francisco 49ers,1,4,2,33,0,0,0,0,Home,St. Louis Rams,8
Taylor Gabriel,Cleveland Browns,1,7,4,32,0,0,0,0,Away,Arizona Cardinals,8
Steve Johnson,San Diego Chargers,1,4,2,28,0,0,0,0,Home,Baltimore Ravens,8
Kendall Wright,Tennessee Titans,1,7,4,21,0,1,7,0,Home,Houston Texans,8
Travis Benjamin,Cleveland Browns,1,5,3,26,0,0,0,0,Away,Arizona Cardinals,8
Andre Caldwell,Denver Broncos,1,2,1,24,0,0,0,0,Away,Green Bay Packers,8
Roddy White,Atlanta Falcons,1,3,2,24,0,0,0,0,Away,Tampa Bay Buccaneers,8
Emmanuel Sanders,Denver Broncos,1,5,2,22,0,0,0,0,Away,Green Bay Packers,8
Bennie Fowler,Denver Broncos,1,2,2,21,0,0,0,0,Away,Green Bay Packers,8
Justin Hardy,Atlanta Falcons,1,4,2,21,0,0,0,0,Away,Tampa Bay Buccaneers,8
Seth Roberts,Oakland Raiders,1,1,1,21,0,0,0,0,Away,New York Jets,8
Jeremy Ross,Baltimore Ravens,1,6,3,21,0,0,0,0,Away,San Diego Chargers,8
Terrance Williams,Dallas Cowboys,1,2,2,20,0,0,0,0,Away,Seattle Seahawks,8
Marc Mariani,Chicago Bears,1,2,1,19,0,0,0,0,Away,Minnesota Vikings,8
Torrey Smith,San Francisco 49ers,1,5,2,19,0,0,0,0,Home,St. Louis Rams,8
Jerricho Cotchery,Carolina Panthers,1,3,2,18,0,0,0,0,Away,Indianapolis Colts,8
Donte Moncrief,Indianapolis Colts,1,7,2,18,0,0,0,0,Home,Carolina Panthers,8
Justin Hunter,Tennessee Titans,1,3,2,17,0,0,0,0,Home,Houston Texans,8
T.Y. Hilton,Indianapolis Colts,1,7,1,15,0,0,0,0,Home,Carolina Panthers,8
Brandon Coleman,New Orleans Saints,1,1,1,14,0,0,0,0,Away,New York Giants,8
Adam Humphries,Tampa Bay Buccaneers,1,6,3,14,0,0,0,0,Home,Atlanta Falcons,8
Marvin Jones,Cincinnati Bengals,1,5,2,12,0,1,2,0,Home,Pittsburgh Steelers,8
Marquess Wilson,Chicago Bears,1,3,1,14,0,0,0,0,Away,Minnesota Vikings,8
Dez Bryant,Dallas Cowboys,1,6,2,12,0,0,0,0,Away,Seattle Seahawks,8
Dorial Green-Beckham,Tennessee Titans,1,2,1,12,0,0,0,0,Home,Houston Texans,8
Albert Wilson,Kansas City Chiefs,1,4,3,12,0,0,0,0,Away,Detroit Lions,8
Danny Amendola,New England Patriots,1,1,1,11,0,0,0,0,Away,Miami Dolphins,8
Eric Weems,Atlanta Falcons,1,1,1,11,0,0,0,0,Away,Tampa Bay Buccaneers,8
Dontrelle Inman,San Diego Chargers,1,2,1,10,0,0,0,0,Home,Baltimore Ravens,8
Mohamed Sanu,Cincinnati Bengals,1,3,2,10,0,0,0,0,Home,Pittsburgh Steelers,8
Davante Adams,Green Bay Packers,1,2,1,8,0,0,0,0,Home,Denver Broncos,8
Bruce Ellington,San Francisco 49ers,1,3,2,8,0,0,0,0,Home,St. Louis Rams,8
Devin Funchess,Carolina Panthers,1,1,1,8,0,0,0,0,Away,Indianapolis Colts,8
Myles White,New York Giants,1,1,1,8,0,0,0,0,Home,New Orleans Saints,8
Jarius Wright,Minnesota Vikings,1,2,1,8,0,0,0,0,Home,Chicago Bears,8
Chris Conley,Kansas City Chiefs,1,1,1,6,0,0,0,0,Away,Detroit Lions,8
Bradley Marquez,St. Louis Rams,1,1,1,5,0,0,0,0,Away,San Francisco 49ers,8
Brian Quick,St. Louis Rams,1,1,1,5,0,0,0,0,Away,San Francisco 49ers,8
Markus Wheaton,Pittsburgh Steelers,1,2,1,5,0,0,0,0,Away,Cincinnati Bengals,8
Donteea Dye,Tampa Bay Buccaneers,1,3,1,4,0,0,0,0,Home,Atlanta Falcons,8
Ricardo Lockette,Seattle Seahawks,1,2,1,3,0,0,0,0,Home,Dallas Cowboys,8
Keith Mumphery,Houston Texans,1,2,1,3,0,0,0,0,Away,Tennessee Titans,8
James Jones,Green Bay Packers,1,2,1,2,0,0,0,0,Home,Denver Broncos,8
Lucky Whitehead,Dallas Cowboys,1,0,0,0,0,1,2,0,Away,Seattle Seahawks,8
Eddie Royal,Chicago Bears,1,3,3,2,0,1,-1,0,Away,Minnesota Vikings,8
Stedman Bailey,St. Louis Rams,1,3,0,0,0,0,0,0,Away,San Francisco 49ers,8
Cole Beasley,Dallas Cowboys,1,1,0,0,0,0,0,0,Away,Seattle Seahawks,8
Dwayne Bowe,Cleveland Browns,1,1,0,0,0,0,0,0,Away,Arizona Cardinals,8
Kenny Britt,St. Louis Rams,1,2,0,0,0,0,0,0,Away,San Francisco 49ers,8
Marlon Brown,Baltimore Ravens,1,1,0,0,0,0,0,0,Away,San Diego Chargers,8
Corey Fuller,Detroit Lions,1,2,0,0,0,0,0,0,Home,Kansas City Chiefs,8
Darrius Heyward-Bey,Pittsburgh Steelers,1,2,0,0,0,0,0,0,Away,Cincinnati Bengals,8
Jermaine Kearse,Seattle Seahawks,1,1,0,0,0,0,0,0,Home,Dallas Cowboys,8
Chris Matthews,Seattle Seahawks,1,1,0,0,0,0,0,0,Home,Dallas Cowboys,8
Rico Richardson,Tennessee Titans,1,2,0,0,0,0,0,0,Home,Houston Texans,8
Jaelen Strong,Houston Texans,1,2,0,0,0,0,0,0,Away,Tennessee Titans,8
Mike Wallace,Minnesota Vikings,1,4,0,0,0,0,0,0,Home,Chicago Bears,8
