Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR,Home or Away,Opponent
Harrison Smith,Minnesota Vikings,1,4,1,0.0,1,1,0,0,Away,New York Giants
DeAngelo Hall,Washington Redskins,1,4,0,0.0,0,0,1,1,Home,Philadelphia Eagles
Justin Bethel,Arizona Cardinals,1,8,0,0.0,1,1,0,0,Away,Green Bay Packers
Harold Jones-Quartey,Chicago Bears,1,3,1,0.0,2,1,1,0,Home,Tampa Bay Buccaneers
Delvin Breaux,New Orleans Saints,1,4,0,0.0,4,1,0,0,Away,Jacksonville Jaguars
Jerraud Powers,Arizona Cardinals,1,2,1,0.0,0,0,0,2,Away,Green Bay Packers
Morgan Burnett,Green Bay Packers,1,8,2,0.0,1,0,0,1,Home,Arizona Cardinals
Quintin Demps,Houston Texans,1,4,0,0.0,0,0,0,1,Home,Tennessee Titans
Dashon Goldson,Washington Redskins,1,9,1,0.0,0,0,0,1,Home,Philadelphia Eagles
Deji Olatoye,Dallas Cowboys,1,5,1,0.0,1,1,0,0,Home,Buffalo Bills
Brandon Boykin,Pittsburgh Steelers,1,4,4,1.0,1,0,0,0,Home,Baltimore Ravens
Trumaine Johnson,St. Louis Rams,1,4,0,0.0,2,1,0,0,Home,Seattle Seahawks
Bradley McDougald,Tampa Bay Buccaneers,1,10,2,0.0,0,0,0,0,Away,Chicago Bears
Kenny Vaccaro,New Orleans Saints,1,3,0,2.0,0,0,0,0,Away,Jacksonville Jaguars
Vontae Davis,Indianapolis Colts,1,4,1,0.0,1,1,0,0,Home,Miami Dolphins
Corey Graham,Buffalo Bills,1,9,3,0.0,0,0,0,0,Away,Dallas Cowboys
Michael Griffin,Tennessee Titans,1,9,2,0.0,0,0,0,0,Away,Houston Texans
Isa Abdul-Quddus,Detroit Lions,1,4,2,1.0,0,0,0,0,Away,San Francisco 49ers
Barry Church,Dallas Cowboys,1,5,2,0.0,0,0,1,0,Home,Buffalo Bills
Kareem Jackson,Houston Texans,1,5,0,0.0,1,0,1,0,Home,Tennessee Titans
Captain Munnerlyn,Minnesota Vikings,1,3,0,0.0,1,1,0,0,Away,New York Giants
Eddie Pleasant,Houston Texans,1,3,0,0.0,1,1,0,0,Home,Tennessee Titans
Jordan Richards,New England Patriots,1,5,2,0.0,0,0,1,0,Home,New York Jets
Andrew Sendejo,Minnesota Vikings,1,3,0,0.0,1,1,0,0,Away,New York Giants
Jimmy Smith,Baltimore Ravens,1,2,0,0.0,2,1,0,0,Away,Pittsburgh Steelers
Robert Alford,Atlanta Falcons,1,6,1,0.0,2,0,0,0,Away,Carolina Panthers
Brandon Carr,Dallas Cowboys,1,5,1,0.0,1,0,0,1,Home,Buffalo Bills
Kelcie McCray,Seattle Seahawks,1,5,5,0.0,1,0,0,0,Away,St. Louis Rams
Keith Tandy,Tampa Bay Buccaneers,1,7,3,0.0,0,0,0,0,Away,Chicago Bears
Jahleel Addae,San Diego Chargers,1,4,0,1.0,0,0,0,0,Home,Oakland Raiders
John Cyprien,Jacksonville Jaguars,1,7,2,0.0,0,0,0,0,Home,New Orleans Saints
Marcus Gilchrist,New York Jets,1,8,0,0.0,0,0,0,0,Away,New England Patriots
Kyshoen Jarrett,Washington Redskins,1,6,2,0.0,1,0,0,0,Home,Philadelphia Eagles
Dre Kirkpatrick,Cincinnati Bengals,1,7,0,0.0,1,0,0,0,Home,Denver Broncos
Marcus Peters,Kansas City Chiefs,1,1,0,0.0,2,1,0,0,Away,Cleveland Browns
DeShawn Shead,Seattle Seahawks,1,3,2,0.0,1,0,1,0,Away,St. Louis Rams
Kurt Coleman,Carolina Panthers,1,7,1,0.0,0,0,0,0,Home,Atlanta Falcons
Landon Collins,New York Giants,1,7,1,0.0,0,0,0,0,Home,Minnesota Vikings
Taylor Mays,Oakland Raiders,1,5,1,0.0,2,0,0,0,Away,San Diego Chargers
Prince Amukamara,New York Giants,1,6,0,0.0,1,0,0,0,Home,Minnesota Vikings
Bashaud Breeland,Washington Redskins,1,3,0,0.0,1,0,1,0,Home,Philadelphia Eagles
Ron Brooks,Buffalo Bills,1,5,0,0.0,2,0,0,0,Away,Dallas Cowboys
Brandon Browner,New Orleans Saints,1,7,0,0.0,0,0,0,0,Away,Jacksonville Jaguars
Aaron Colvin,Jacksonville Jaguars,1,5,4,0.0,0,0,0,0,Home,New Orleans Saints
D.J. Hayden,Oakland Raiders,1,5,0,0.0,2,0,0,0,Away,San Diego Chargers
Malcolm Jenkins,Philadelphia Eagles,1,6,0,0.0,1,0,0,0,Away,Washington Redskins
Josh Norman,Carolina Panthers,1,4,0,0.0,1,0,0,1,Home,Atlanta Falcons
Ron Parker,Kansas City Chiefs,1,7,0,0.0,0,0,0,0,Away,Cleveland Browns
Tyvon Branch,Kansas City Chiefs,1,6,0,0.0,0,0,0,0,Away,Cleveland Browns
Robert Golden,Pittsburgh Steelers,1,4,4,0.0,0,0,0,0,Home,Baltimore Ravens
