Player,Team,G,ReceivingTarget,ReceivingRec,ReceivingYard,ReceivingTD,RushingAtt,RushingYard,RushingTD,Home or Away,Opponent,Week
Bruce Ellington,San Francisco 49ers,1,2,2,39,0,0,0,0,Home,New York Giants,5
Justin Hunter,Tennessee Titans,1,6,4,38,0,0,0,0,Away,Buffalo Bills,5
Marques Colston,New Orleans Saints,1,5,3,36,0,0,0,0,Home,Philadelphia Eagles,5
Riley Cooper,Philadelphia Eagles,1,8,3,32,0,0,0,0,Away,New Orleans Saints,5
Josh Bellamy,Chicago Bears,1,8,6,31,0,0,0,0,Home,Kansas City Chiefs,5
Terrance Williams,Dallas Cowboys,1,6,2,30,0,0,0,0,Away,New England Patriots,5
Kendall Wright,Tennessee Titans,1,6,3,29,0,1,1,0,Away,Buffalo Bills,5
Tyler Lockett,Seattle Seahawks,1,5,2,29,0,0,0,0,Home,Cincinnati Bengals,5
Marquise Goodwin,Buffalo Bills,1,2,2,24,0,0,0,0,Home,Tennessee Titans,5
Darrius Heyward-Bey,Pittsburgh Steelers,1,6,2,24,0,0,0,0,Home,San Diego Chargers,5
Jeremy Ross,Baltimore Ravens,1,2,2,24,0,0,0,0,Away,Cleveland Browns,5
Randall Cobb,Green Bay Packers,1,6,3,23,0,0,0,0,Away,St. Louis Rams,5
Keshawn Martin,New England Patriots,1,2,2,23,0,0,0,0,Home,Dallas Cowboys,5
Keith Mumphery,Houston Texans,1,8,4,23,0,0,0,0,Away,Indianapolis Colts,5
Roddy White,Atlanta Falcons,1,4,2,23,0,0,0,0,Away,Washington Redskins,5
Harry Douglas,Tennessee Titans,1,3,2,17,0,0,0,0,Away,Buffalo Bills,5
Geremy Davis,New York Giants,1,1,1,16,0,0,0,0,Away,San Francisco 49ers,5
Michael Floyd,Arizona Cardinals,1,3,1,15,0,0,0,0,Home,Detroit Lions,5
Jordan Norwood,Denver Broncos,1,3,2,15,0,0,0,0,Home,Oakland Raiders,5
Vincent Jackson,Tampa Bay Buccaneers,1,3,1,14,0,0,0,0,Away,Jacksonville Jaguars,5
Leonard Hankerson,Atlanta Falcons,1,4,1,13,0,0,0,0,Away,Washington Redskins,5
Devin Street,Dallas Cowboys,1,2,1,13,0,0,0,0,Away,New England Patriots,5
Nick Williams,Atlanta Falcons,1,4,1,13,0,0,0,0,Away,Washington Redskins,5
T.J. Jones,Detroit Lions,1,3,1,11,0,0,0,0,Away,Arizona Cardinals,5
Brian Quick,St. Louis Rams,1,3,1,10,0,0,0,0,Home,Green Bay Packers,5
Phillip Dorsett,Indianapolis Colts,1,2,1,9,0,0,0,0,Home,Houston Texans,5
Danny Amendola,New England Patriots,1,3,2,6,0,0,0,0,Home,Dallas Cowboys,5
Chris Conley,Kansas City Chiefs,1,3,1,6,0,0,0,0,Away,Chicago Bears,5
Quinton Patton,San Francisco 49ers,1,3,2,6,0,0,0,0,Home,New York Giants,5
Robert Woods,Buffalo Bills,1,2,1,6,0,0,0,0,Home,Tennessee Titans,5
Nelson Agholor,Philadelphia Eagles,1,1,1,5,0,0,0,0,Away,New Orleans Saints,5
Brian Hartline,Cleveland Browns,1,3,1,5,0,0,0,0,Home,Baltimore Ravens,5
Ryan Grant,Washington Redskins,1,4,1,4,0,0,0,0,Home,Atlanta Falcons,5
Donte Moncrief,Indianapolis Colts,1,3,1,3,0,0,0,0,Home,Houston Texans,5
Miles Austin,Philadelphia Eagles,1,1,0,0,0,0,0,0,Away,New Orleans Saints,5
Kenny Britt,St. Louis Rams,1,4,0,0,0,0,0,0,Home,Green Bay Packers,5
Marlon Brown,Baltimore Ravens,1,4,1,0,0,0,0,0,Away,Cleveland Browns,5
Brandon Coleman,New Orleans Saints,1,1,0,0,0,0,0,0,Home,Philadelphia Eagles,5
Donteea Dye,Tampa Bay Buccaneers,1,1,0,0,0,0,0,0,Away,Jacksonville Jaguars,5
Chris Givens,Baltimore Ravens,1,2,0,0,0,0,0,0,Away,Cleveland Browns,5
Andre Holmes,Oakland Raiders,1,1,0,0,0,0,0,0,Away,Denver Broncos,5
Dontrelle Inman,San Diego Chargers,1,2,0,0,0,0,0,0,Away,Pittsburgh Steelers,5
Marc Mariani,Chicago Bears,1,3,0,0,0,0,0,0,Home,Kansas City Chiefs,5
Vince Mayle,Dallas Cowboys,1,1,0,0,0,0,0,0,Away,New England Patriots,5
Seth Roberts,Oakland Raiders,1,2,0,0,0,0,0,0,Away,Denver Broncos,5
Matt Slater,New England Patriots,1,1,0,0,0,0,0,0,Home,Dallas Cowboys,5
Myles White,New York Giants,1,4,0,0,0,0,0,0,Away,San Francisco 49ers,5
Chandler Worthy,Houston Texans,1,1,0,0,0,0,0,0,Away,Indianapolis Colts,5
Percy Harvin,Buffalo Bills,1,4,0,0,0,1,-1,0,Home,Tennessee Titans,5
Lucky Whitehead,Dallas Cowboys,1,2,1,-3,0,0,0,0,Away,New England Patriots,5
