Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR,Home or Away,Opponent
Andre Branch,Jacksonville Jaguars,1,4,0,2.0,1,0,1,1,Away,Indianapolis Colts
Muhammad Wilkerson,New York Jets,1,5,0,3.0,1,0,1,0,Away,Tennessee Titans
Dee Ford,Kansas City Chiefs,1,7,0,3.0,1,0,0,0,Away,San Diego Chargers
Kawann Short,Carolina Panthers,1,3,0,2.0,0,0,2,1,Away,Atlanta Falcons
Jabaal Sheard,New England Patriots,1,4,1,2.0,0,0,2,0,Home,Houston Texans
Aaron Donald,St. Louis Rams,1,4,1,3.0,0,0,0,0,Away,Detroit Lions
Armonty Bryant,Cleveland Browns,1,7,0,2.0,0,0,0,0,Away,San Francisco 49ers
Desmond Bryant,Cleveland Browns,1,4,1,1.5,0,0,1,0,Away,San Francisco 49ers
Jadeveon Clowney,Houston Texans,1,4,3,2.0,0,0,0,0,Away,New England Patriots
Akiem Hicks,New England Patriots,1,5,1,2.0,0,0,0,0,Home,Houston Texans
Fletcher Cox,Philadelphia Eagles,1,7,1,1.0,0,0,0,0,Away,Buffalo Bills
Calais Campbell,Arizona Cardinals,1,4,0,1.0,0,0,0,1,Away,Minnesota Vikings
Nate Orchard,Cleveland Browns,1,2,0,2.0,0,0,0,0,Away,San Francisco 49ers
"Mario Edwards, Jr.",Oakland Raiders,1,5,0,0.0,1,0,1,0,Home,Denver Broncos
Greg Hardy,Dallas Cowboys,1,4,2,1.0,0,0,0,0,Home,Green Bay Packers
Demarcus Lawrence,Dallas Cowboys,1,4,1,1.0,0,0,0,0,Home,Green Bay Packers
Quinton Dial,San Francisco 49ers,1,4,0,1.0,0,0,0,0,Home,Cleveland Browns
Robert Mathis,Indianapolis Colts,1,0,0,0.0,0,0,0,1,Home,Jacksonville Jaguars
Henry Melton,Tampa Bay Buccaneers,1,3,2,1.0,0,0,0,0,Away,New Orleans Saints
Mitch Unrein,Chicago Bears,1,4,0,1.0,0,0,0,0,Away,Washington Redskins
Michael Bennett,Seattle Seahawks,1,3,1,1.0,0,0,0,0,Home,Baltimore Ravens
Stephon Tuitt,Pittsburgh Steelers,1,1,1,0.0,1,1,0,0,Home,Cincinnati Bengals
Arik Armstead,San Francisco 49ers,1,3,0,1.0,0,0,0,0,Home,Cleveland Browns
Carlos Dunlap,Cincinnati Bengals,1,2,2,1.0,0,0,0,0,Away,Pittsburgh Steelers
Obum Gwacham,New Orleans Saints,1,3,0,1.0,0,0,0,0,Home,Tampa Bay Buccaneers
Cameron Heyward,Pittsburgh Steelers,1,2,0,1.0,1,0,0,0,Home,Cincinnati Bengals
Jonathan Babineaux,Atlanta Falcons,1,2,1,1.0,0,0,0,0,Home,Carolina Panthers
Danielle Hunter,Minnesota Vikings,1,2,1,1.0,0,0,0,0,Home,Arizona Cardinals
Michael Johnson,Cincinnati Bengals,1,2,1,1.0,0,0,0,0,Away,Pittsburgh Steelers
Karl Klug,Tennessee Titans,1,2,1,1.0,0,0,0,0,Home,New York Jets
Shea McClellin,Chicago Bears,1,6,1,0.0,0,0,0,0,Away,Washington Redskins
Rob Ninkovich,New England Patriots,1,2,1,1.0,0,0,0,0,Home,Houston Texans
Connor Barwin,Philadelphia Eagles,1,4,0,0.0,2,0,0,0,Away,Buffalo Bills
Vic Beasley,Atlanta Falcons,1,2,0,1.0,0,0,0,0,Home,Carolina Panthers
Jaye Howard,Kansas City Chiefs,1,2,0,1.0,0,0,0,0,Away,San Diego Chargers
Ian Williams,San Francisco 49ers,1,2,2,0.0,0,0,1,0,Home,Cleveland Browns
Mario Williams,Buffalo Bills,1,2,0,1.0,0,0,0,0,Home,Philadelphia Eagles
Derek Wolfe,Denver Broncos,1,2,0,1.0,0,0,0,0,Away,Oakland Raiders
Ziggy Ansah,Detroit Lions,1,1,1,1.0,0,0,0,0,Home,St. Louis Rams
Kyle Love,Carolina Panthers,1,1,1,1.0,0,0,0,0,Away,Atlanta Falcons
Robert Ayers,New York Giants,1,1,0,1.0,0,0,0,0,Home,Miami Dolphins
Michael Brockers,St. Louis Rams,1,1,0,1.0,0,0,0,0,Away,Detroit Lions
Chris Clemons,Jacksonville Jaguars,1,1,0,1.0,0,0,0,0,Away,Indianapolis Colts
Dominique Easley,New England Patriots,1,1,0,1.0,0,0,0,0,Home,Houston Texans
William Gholston,Tampa Bay Buccaneers,1,5,0,0.0,0,0,0,0,Away,New Orleans Saints
Everson Griffen,Minnesota Vikings,1,1,0,1.0,0,0,0,0,Home,Arizona Cardinals
Nick Hayden,Dallas Cowboys,1,4,2,0.0,0,0,0,0,Home,Green Bay Packers
Terrance Knighton,Washington Redskins,1,1,0,1.0,0,0,0,0,Home,Chicago Bears
Josh Mauro,Arizona Cardinals,1,2,0,0.0,0,0,1,0,Away,Minnesota Vikings
Benson Mayowa,Oakland Raiders,1,3,0,0.0,0,0,0,0,Home,Denver Broncos
