Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR,Home or Away,Opponent
Preston Brown,Buffalo Bills,1,3,4,0.0,2,2,0,0,Home,Miami Dolphins
Jordan Hicks,Philadelphia Eagles,1,9,1,0.0,1,1,0,1,Home,New York Jets
Uani Unga,New York Giants,1,6,3,0.0,2,1,1,0,Away,Washington Redskins
Paul Posluszny,Jacksonville Jaguars,1,14,4,0.0,0,0,0,0,Home,New England Patriots
Alec Ogletree,St. Louis Rams,1,5,4,2.0,0,0,0,0,Away,Pittsburgh Steelers
Kwon Alexander,Tampa Bay Buccaneers,1,5,5,0.0,2,1,0,0,Home,Houston Texans
Khalil Mack,Oakland Raiders,1,3,1,2.0,0,0,1,0,Home,Cleveland Browns
Pernell McPhee,Chicago Bears,1,6,1,2.0,0,0,0,0,Home,Seattle Seahawks
C.J. Mosley,Baltimore Ravens,1,4,2,0.0,1,0,0,1,Away,Cincinnati Bengals
Anthony Barr,Minnesota Vikings,1,6,0,1.0,0,0,1,0,Away,San Diego Chargers
Chad Greenway,Minnesota Vikings,1,1,0,0.0,1,1,0,0,Away,San Diego Chargers
Jerrell Freeman,Indianapolis Colts,1,7,3,1.0,0,0,0,0,Home,Tennessee Titans
Sean Lee,Dallas Cowboys,1,7,3,1.0,0,0,0,0,Away,Atlanta Falcons
Jonathan Casillas,New York Giants,1,7,1,1.0,0,0,0,0,Away,Washington Redskins
Jamie Collins,New England Patriots,1,4,1,1.0,0,0,1,0,Away,Jacksonville Jaguars
DeMario Davis,New York Jets,1,6,7,0.0,0,0,0,1,Away,Philadelphia Eagles
Keenan Robinson,Washington Redskins,1,10,3,0.0,0,0,0,0,Home,New York Giants
Malcolm Smith,Oakland Raiders,1,6,1,1.0,1,0,0,0,Home,Cleveland Browns
Thomas Davis,Carolina Panthers,1,6,4,0.0,0,0,1,0,Away,New Orleans Saints
Brandon Marshall,Denver Broncos,1,10,2,0.0,0,0,0,0,Home,Detroit Lions
Clay Matthews,Green Bay Packers,1,3,0,2.0,0,0,0,0,Away,Kansas City Chiefs
David Harris,New York Jets,1,5,5,0.0,0,0,1,0,Away,Philadelphia Eagles
Zach Brown,Tennessee Titans,1,3,2,0.0,1,1,0,0,Away,Indianapolis Colts
D'Qwell Jackson,Indianapolis Colts,1,8,4,0.0,0,0,0,0,Home,Tennessee Titans
Nick Perry,Green Bay Packers,1,3,0,1.0,0,0,1,0,Away,Kansas City Chiefs
Will Compton,Washington Redskins,1,8,3,0.0,0,0,0,0,Home,New York Giants
Kevin Minter,Arizona Cardinals,1,7,1,0.0,0,0,0,0,Away,San Francisco 49ers
Elvis Dumervil,Baltimore Ravens,1,2,0,1.0,0,0,1,0,Away,Cincinnati Bengals
Derrick Johnson,Kansas City Chiefs,1,8,0,0.0,1,0,0,0,Home,Green Bay Packers
Eric Kendricks,Minnesota Vikings,1,9,0,0.0,0,0,0,0,Away,San Diego Chargers
Hau'oli Kikaha,New Orleans Saints,1,4,2,1.0,0,0,0,0,Home,Carolina Panthers
Telvin Smith,Jacksonville Jaguars,1,7,4,0.0,0,0,0,0,Home,New England Patriots
Shaq Thompson,Carolina Panthers,1,3,4,1.0,0,0,0,0,Away,New Orleans Saints
Stephen Tulloch,Detroit Lions,1,7,4,0.0,0,0,0,0,Away,Denver Broncos
Lavonte David,Tampa Bay Buccaneers,1,3,11,0.0,0,0,0,0,Home,Houston Texans
Justin Durant,Atlanta Falcons,1,8,1,0.0,0,0,0,0,Home,Dallas Cowboys
Shaquil Barrett,Denver Broncos,1,1,0,1.0,0,0,1,0,Home,Detroit Lions
Navorro Bowman,San Francisco 49ers,1,7,2,0.0,0,0,0,0,Home,Arizona Cardinals
Jayrone Elliott,Green Bay Packers,1,4,0,1.0,0,0,0,0,Away,Kansas City Chiefs
Christian Kirksey,Cleveland Browns,1,3,4,0.0,0,0,1,0,Away,Oakland Raiders
A.J. Klein,Carolina Panthers,1,6,4,0.0,0,0,0,0,Away,New Orleans Saints
Joe Thomas,Green Bay Packers,1,4,0,1.0,0,0,0,0,Away,Kansas City Chiefs
Melvin Ingram,San Diego Chargers,1,6,1,0.0,1,0,0,0,Home,Minnesota Vikings
K.J. Wright,Seattle Seahawks,1,5,5,0.0,0,0,0,0,Away,Chicago Bears
Neiron Ball,Oakland Raiders,1,1,0,1.0,0,0,0,1,Home,Cleveland Browns
Karlos Dansby,Cleveland Browns,1,5,4,0.0,0,0,0,0,Away,Oakland Raiders
Tamba Hali,Kansas City Chiefs,1,3,0,1.0,0,0,0,0,Home,Green Bay Packers
Danny Lansanah,Tampa Bay Buccaneers,1,3,0,0.0,1,0,1,0,Home,Houston Texans
Ramon Humber,New Orleans Saints,1,4,5,0.0,0,0,0,0,Home,Carolina Panthers
Bobby Wagner,Seattle Seahawks,1,2,5,0.5,0,0,0,0,Away,Chicago Bears
