Player,Team,G,ReceivingTarget,ReceivingRec,ReceivingYard,ReceivingTD,RushingAtt,RushingYard,RushingTD,Home or Away,Opponent,Week
Davante Adams,Green Bay Packers,1,6,3,42,0,0,0,0,Home,Arizona Cardinals,16
Malcom Floyd,San Diego Chargers,1,6,3,42,0,0,0,0,Home,Oakland Raiders,16
Markus Wheaton,Pittsburgh Steelers,1,5,3,41,0,0,0,0,Home,Baltimore Ravens,16
Jerricho Cotchery,Carolina Panthers,1,5,4,24,0,1,16,0,Home,Atlanta Falcons,16
DeSean Jackson,Washington Redskins,1,6,4,40,0,0,0,0,Home,Philadelphia Eagles,16
Philly Brown,Carolina Panthers,1,6,3,39,0,0,0,0,Home,Atlanta Falcons,16
Chris Hogan,Buffalo Bills,1,4,2,39,0,0,0,0,Away,Dallas Cowboys,16
Andre Johnson,Indianapolis Colts,1,5,3,39,0,0,0,0,Home,Miami Dolphins,16
Albert Wilson,Kansas City Chiefs,1,4,3,34,0,2,5,0,Away,Cleveland Browns,16
Jeremy Butler,Baltimore Ravens,1,6,3,38,0,0,0,0,Away,Pittsburgh Steelers,16
Darius Jennings,Cleveland Browns,1,4,3,37,0,0,0,0,Home,Kansas City Chiefs,16
Jordan Norwood,Denver Broncos,1,6,4,37,0,0,0,0,Away,Cincinnati Bengals,16
Seth Roberts,Oakland Raiders,1,6,2,37,0,0,0,0,Away,San Diego Chargers,16
Nelson Agholor,Philadelphia Eagles,1,5,2,35,0,0,0,0,Away,Washington Redskins,16
Andre Holmes,Oakland Raiders,1,6,3,33,0,0,0,0,Away,San Diego Chargers,16
Marvin Jones,Cincinnati Bengals,1,7,3,33,0,0,0,0,Home,Denver Broncos,16
Tyler Lockett,Seattle Seahawks,1,7,3,33,0,0,0,0,Away,St. Louis Rams,16
Marc Mariani,Chicago Bears,1,3,2,32,0,0,0,0,Home,Tampa Bay Buccaneers,16
Phillip Dorsett,Indianapolis Colts,1,3,2,29,0,1,2,0,Home,Miami Dolphins,16
Cole Beasley,Dallas Cowboys,1,2,2,29,0,0,0,0,Home,Buffalo Bills,16
Tavon Austin,St. Louis Rams,1,7,3,16,0,3,12,0,Home,Seattle Seahawks,16
Brandon LaFell,New England Patriots,1,1,1,19,0,1,9,0,Home,New York Jets,16
Quinton Patton,San Francisco 49ers,1,4,1,28,0,0,0,0,Home,Detroit Lions,16
Anquan Boldin,San Francisco 49ers,1,5,5,27,0,0,0,0,Home,Detroit Lions,16
Kenbrell Thompkins,New York Jets,1,9,4,27,0,0,0,0,Away,New England Patriots,16
Ryan Grant,Washington Redskins,1,3,1,24,0,0,0,0,Home,Philadelphia Eagles,16
Eddie Royal,Chicago Bears,1,6,5,21,0,0,0,0,Home,Tampa Bay Buccaneers,16
Travis Benjamin,Cleveland Browns,1,5,2,20,0,0,0,0,Home,Kansas City Chiefs,16
Stefon Diggs,Minnesota Vikings,1,5,4,19,0,0,0,0,Away,New York Giants,16
Russell Shepard,Tampa Bay Buccaneers,1,1,1,18,0,0,0,0,Away,Chicago Bears,16
Jaelen Strong,Houston Texans,1,5,2,18,0,0,0,0,Home,Tennessee Titans,16
Kendall Wright,Tennessee Titans,1,3,3,18,0,0,0,0,Away,Houston Texans,16
Randall Cobb,Green Bay Packers,1,3,3,15,0,1,2,0,Home,Arizona Cardinals,16
Javontee Herndon,San Diego Chargers,1,5,3,16,0,0,0,0,Home,Oakland Raiders,16
Donteea Dye,Tampa Bay Buccaneers,1,3,1,15,0,0,0,0,Away,Chicago Bears,16
Justin Hardy,Atlanta Falcons,1,3,2,15,0,0,0,0,Away,Carolina Panthers,16
Donte Moncrief,Indianapolis Colts,1,2,2,15,0,0,0,0,Home,Miami Dolphins,16
Kenny Stills,Miami Dolphins,1,3,3,14,0,0,0,0,Away,Indianapolis Colts,16
Jamison Crowder,Washington Redskins,1,3,2,13,0,0,0,0,Home,Philadelphia Eagles,16
Bennie Fowler,Denver Broncos,1,1,1,13,0,0,0,0,Away,Cincinnati Bengals,16
Mike Wallace,Minnesota Vikings,1,6,2,11,0,0,0,0,Away,New York Giants,16
Josh Bellamy,Chicago Bears,1,3,2,10,0,0,0,0,Home,Tampa Bay Buccaneers,16
Martavis Bryant,Pittsburgh Steelers,1,3,1,6,0,1,4,0,Home,Baltimore Ravens,16
Amari Cooper,Oakland Raiders,1,3,2,10,0,0,0,0,Away,San Diego Chargers,16
Darrius Heyward-Bey,Pittsburgh Steelers,1,1,1,10,0,0,0,0,Home,Baltimore Ravens,16
Adam Humphries,Tampa Bay Buccaneers,1,2,1,10,0,0,0,0,Away,Chicago Bears,16
Ben Edwards,New York Giants,1,2,1,9,0,0,0,0,Home,Minnesota Vikings,16
Ted Ginn Jr.,Carolina Panthers,1,3,1,9,0,0,0,0,Home,Atlanta Falcons,16
Josh Huff,Philadelphia Eagles,1,2,1,8,0,0,0,0,Away,Washington Redskins,16
Jonathan Krause,Philadelphia Eagles,1,2,1,7,0,0,0,0,Away,Washington Redskins,16
Dwayne Harris,New York Giants,1,2,1,6,0,0,0,0,Home,Minnesota Vikings,16
Lance Moore,Detroit Lions,1,1,1,6,0,0,0,0,Away,San Francisco 49ers,16
Brian Quick,St. Louis Rams,1,1,1,6,0,0,0,0,Home,Seattle Seahawks,16
Jared Abbrederis,Green Bay Packers,1,2,1,5,0,0,0,0,Home,Arizona Cardinals,16
Adam Thielen,Minnesota Vikings,1,1,1,5,0,0,0,0,Away,New York Giants,16
Hakeem Nicks,New York Giants,1,3,1,4,0,0,0,0,Home,Minnesota Vikings,16
Wes Welker,St. Louis Rams,1,1,1,3,0,0,0,0,Home,Seattle Seahawks,16
Rashad Greene,Jacksonville Jaguars,1,1,1,2,0,0,0,0,Home,New Orleans Saints,16
Jason Avant,Kansas City Chiefs,1,1,0,0,0,0,0,0,Away,Cleveland Browns,16
Dwayne Bowe,Cleveland Browns,1,1,0,0,0,0,0,0,Home,Kansas City Chiefs,16
Andre Caldwell,Denver Broncos,1,1,0,0,0,0,0,0,Away,Cincinnati Bengals,16
Riley Cooper,Philadelphia Eagles,1,1,0,0,0,0,0,0,Away,Washington Redskins,16
Devin Funchess,Carolina Panthers,1,1,0,0,0,0,0,0,Home,Atlanta Falcons,16
Taylor Gabriel,Cleveland Browns,1,2,0,0,0,0,0,0,Home,Kansas City Chiefs,16
Dorial Green-Beckham,Tennessee Titans,1,3,0,0,0,0,0,0,Away,Houston Texans,16
Matt Hazel,Miami Dolphins,1,1,0,0,0,0,0,0,Away,Indianapolis Colts,16
Seantavius Jones,New Orleans Saints,1,1,0,0,0,0,0,0,Away,Jacksonville Jaguars,16
Bradley Marquez,St. Louis Rams,1,1,0,0,0,0,0,0,Home,Seattle Seahawks,16
Devin Street,Dallas Cowboys,1,1,0,0,0,0,0,0,Home,Buffalo Bills,16
Marlon Moore,Cleveland Browns,1,1,1,-1,0,0,0,0,Home,Kansas City Chiefs,16
