Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR,Home or Away,Opponent
Reshad Jones,Miami Dolphins,1,8,0,0.0,2,1,0,0,Away,Houston Texans
Corey Graham,Buffalo Bills,1,8,1,0.0,1,1,0,0,Home,Jacksonville Jaguars
Dominique Rodgers-Cromartie,New York Giants,1,2,0,0.0,2,2,0,0,Away,Dallas Cowboys
D.J. Hayden,Oakland Raiders,1,10,0,0.0,1,1,1,0,Home,San Diego Chargers
Aaron Colvin,Jacksonville Jaguars,1,6,0,1.0,1,0,1,0,Away,Buffalo Bills
Nolan Carroll,Philadelphia Eagles,1,6,3,0.0,1,1,0,0,Home,Carolina Panthers
Mark Barron,St. Louis Rams,1,10,6,0.0,0,0,0,0,Away,Cleveland Browns
Brandon Meriweather,New York Giants,1,5,2,0.0,2,1,0,0,Away,Dallas Cowboys
Vontae Davis,Indianapolis Colts,1,4,2,0.0,2,1,0,0,Away,New Orleans Saints
Tyrann Mathieu,Arizona Cardinals,1,7,0,1.0,1,0,0,0,Away,Baltimore Ravens
Byron Maxwell,Philadelphia Eagles,1,4,1,0.0,2,1,0,0,Home,Carolina Panthers
John Cyprien,Jacksonville Jaguars,1,8,0,0.0,0,0,1,0,Away,Buffalo Bills
Dashon Goldson,Washington Redskins,1,6,8,0.0,1,0,0,0,Away,Tampa Bay Buccaneers
Tony Jefferson,Arizona Cardinals,1,5,0,0.0,1,1,0,0,Away,Baltimore Ravens
Harrison Smith,Minnesota Vikings,1,5,4,1.0,0,0,0,0,Home,Detroit Lions
Kyle Wilson,New Orleans Saints,1,2,0,0.0,2,1,0,1,Home,Indianapolis Colts
Eric Berry,Kansas City Chiefs,1,3,3,0.0,1,1,0,0,Away,Pittsburgh Steelers
Bashaud Breeland,Washington Redskins,1,8,5,0.0,0,0,0,0,Away,Tampa Bay Buccaneers
Rodney McLeod,St. Louis Rams,1,2,0,0.0,0,0,0,1,Away,Cleveland Browns
Jordan Poyer,Cleveland Browns,1,5,6,0.0,0,0,0,1,Home,St. Louis Rams
Greg Toler,Indianapolis Colts,1,5,2,0.0,1,0,1,0,Away,New Orleans Saints
Kenny Vaccaro,New Orleans Saints,1,5,0,1.0,1,0,0,0,Home,Indianapolis Colts
Duke Williams,Buffalo Bills,1,4,1,1.0,1,0,0,0,Home,Jacksonville Jaguars
Justin Bethel,Arizona Cardinals,1,2,0,0.0,0,0,1,2,Away,Baltimore Ravens
Tramaine Brock,San Francisco 49ers,1,3,0,0.0,1,1,0,0,Away,Seattle Seahawks
Brandon Flowers,San Diego Chargers,1,4,0,1.0,1,0,0,0,Away,Oakland Raiders
Marcus Gilchrist,New York Jets,1,8,2,0.0,0,0,0,0,Home,New England Patriots
Janoris Jenkins,St. Louis Rams,1,3,2,0.0,2,0,1,0,Away,Cleveland Browns
Patrick Chung,New England Patriots,1,5,3,0.0,2,0,0,0,Away,New York Jets
Byron Jones,Dallas Cowboys,1,6,1,0.0,2,0,0,0,Home,New York Giants
Donte Whitner,Cleveland Browns,1,5,1,0.0,0,0,1,0,Home,St. Louis Rams
Josh Evans,Jacksonville Jaguars,1,5,0,0.0,1,0,0,1,Away,Buffalo Bills
Rashad Johnson,Arizona Cardinals,1,8,0,0.0,0,0,0,0,Away,Baltimore Ravens
T.J. McDonald,St. Louis Rams,1,3,4,0.0,0,0,1,0,Away,Cleveland Browns
Jaquiski Tartt,San Francisco 49ers,1,7,2,0.0,0,0,0,0,Away,Seattle Seahawks
Landon Collins,New York Giants,1,6,3,0.0,0,0,0,0,Away,Dallas Cowboys
Malcolm Jenkins,Philadelphia Eagles,1,1,1,0.0,1,1,0,0,Home,Carolina Panthers
Trumaine Johnson,St. Louis Rams,1,7,1,0.0,0,0,0,0,Away,Cleveland Browns
Rashean Mathis,Detroit Lions,1,6,1,0.0,1,0,0,0,Away,Minnesota Vikings
Bradley McDougald,Tampa Bay Buccaneers,1,6,3,0.0,0,0,0,0,Home,Washington Redskins
Coty Sensabaugh,Tennessee Titans,1,5,1,0.0,2,0,0,0,Away,Atlanta Falcons
Jamar Taylor,Miami Dolphins,1,6,1,0.0,1,0,0,0,Away,Houston Texans
Kenneth Acker,San Francisco 49ers,1,1,0,0.0,1,1,0,0,Away,Seattle Seahawks
Brandon Carr,Dallas Cowboys,1,7,0,0.0,0,0,0,0,Home,New York Giants
Chris Conte,Tampa Bay Buccaneers,1,5,0,0.0,2,0,0,0,Home,Washington Redskins
Ronald Darby,Buffalo Bills,1,3,2,0.0,3,0,0,0,Home,Jacksonville Jaguars
Colin Jones,Carolina Panthers,1,1,0,0.0,1,1,0,0,Away,Philadelphia Eagles
Lamarcus Joyner,St. Louis Rams,1,5,2,0.0,1,0,0,0,Away,Cleveland Browns
Dwight Lowery,Indianapolis Colts,1,5,4,0.0,0,0,0,0,Away,New Orleans Saints
Trenton Robinson,Washington Redskins,1,5,4,0.0,0,0,0,0,Away,Tampa Bay Buccaneers
