Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR,Home or Away,Opponent
Reggie Nelson,Cincinnati Bengals,1,5,0,0.0,2,2,0,0,Home,Pittsburgh Steelers
Dominique Rodgers-Cromartie,New York Giants,1,7,0,0.0,1,1,1,0,Home,New Orleans Saints
Kurt Coleman,Carolina Panthers,1,5,3,0.0,3,1,0,0,Away,Indianapolis Colts
Antwon Blake,Pittsburgh Steelers,1,8,0,0.0,1,1,0,0,Away,Cincinnati Bengals
Ron Parker,Kansas City Chiefs,1,4,0,2.0,2,0,0,0,Away,Detroit Lions
Roman Harper,Carolina Panthers,1,7,5,0.0,2,0,0,1,Away,Indianapolis Colts
Sean Smith,Kansas City Chiefs,1,5,0,0.0,3,1,0,0,Away,Detroit Lions
Damarious Randall,Green Bay Packers,1,6,1,0.0,1,1,0,0,Home,Denver Broncos
Logan Ryan,New England Patriots,1,6,1,0.0,1,1,0,0,Away,Miami Dolphins
Kevin Johnson,Houston Texans,1,5,1,0.0,1,1,0,0,Away,Tennessee Titans
K'Waun Williams,Cleveland Browns,1,2,1,0.0,1,0,2,1,Away,Arizona Cardinals
Mike Mitchell,Pittsburgh Steelers,1,3,2,0.0,2,1,0,0,Away,Cincinnati Bengals
Charles Tillman,Carolina Panthers,1,2,2,0.0,3,1,0,0,Away,Indianapolis Colts
Charles Woodson,Oakland Raiders,1,4,0,0.0,1,1,0,0,Away,New York Jets
Ricardo Allen,Atlanta Falcons,1,5,1,1.0,0,0,0,0,Away,Tampa Bay Buccaneers
Mark Barron,St. Louis Rams,1,7,3,0.0,1,0,0,0,Away,San Francisco 49ers
Casey Hayward,Green Bay Packers,1,6,1,0.0,3,0,0,0,Home,Denver Broncos
David Amerson,Oakland Raiders,1,7,0,0.0,2,0,0,0,Away,New York Jets
Brandon Browner,New Orleans Saints,1,8,0,0.0,1,0,0,0,Away,New York Giants
Vontae Davis,Indianapolis Colts,1,2,0,0.0,2,1,0,0,Home,Carolina Panthers
Kyle Fuller,Chicago Bears,1,2,0,0.0,2,1,0,0,Away,Minnesota Vikings
Neiko Thorpe,Oakland Raiders,1,7,0,0.0,2,0,0,0,Away,New York Jets
Jason Verrett,San Diego Chargers,1,5,2,0.0,3,0,0,0,Home,Baltimore Ravens
Jaquiski Tartt,San Francisco 49ers,1,5,1,0.0,0,0,1,0,Home,St. Louis Rams
Tramon Williams,Cleveland Browns,1,6,3,0.0,1,0,0,0,Away,Arizona Cardinals
Barry Church,Dallas Cowboys,1,6,4,0.0,0,0,0,0,Away,Seattle Seahawks
D.J. Hayden,Oakland Raiders,1,3,0,1.0,1,0,0,0,Away,New York Jets
Rashad Johnson,Arizona Cardinals,1,2,0,0.0,1,1,0,0,Home,Cleveland Browns
Devin McCourty,New England Patriots,1,4,0,1.0,0,0,0,0,Away,Miami Dolphins
Terence Newman,Minnesota Vikings,1,6,2,0.0,1,0,0,0,Home,Chicago Bears
Jairus Byrd,New Orleans Saints,1,2,1,0.0,0,0,1,1,Away,New York Giants
Michael Griffin,Tennessee Titans,1,6,3,0.0,0,0,0,0,Home,Houston Texans
Duron Harmon,New England Patriots,1,0,1,0.0,2,1,0,0,Away,Miami Dolphins
Johnathan Joseph,Houston Texans,1,5,1,0.0,2,0,0,0,Away,Tennessee Titans
Nevin Lawson,Detroit Lions,1,6,1,0.0,1,0,0,0,Home,Kansas City Chiefs
Greg Toler,Indianapolis Colts,1,6,1,0.0,1,0,0,0,Home,Carolina Panthers
Johnson Bademosi,Cleveland Browns,1,4,2,0.0,0,0,0,1,Away,Arizona Cardinals
Chris Conte,Tampa Bay Buccaneers,1,5,4,0.0,0,0,0,0,Home,Atlanta Falcons
Tashaun Gipson,Cleveland Browns,1,1,0,0.0,1,1,0,0,Away,Arizona Cardinals
Leon Hall,Cincinnati Bengals,1,5,0,0.0,2,0,0,0,Home,Pittsburgh Steelers
Chris Harris,Denver Broncos,1,3,2,0.0,0,0,1,0,Away,Green Bay Packers
Bradley McDougald,Tampa Bay Buccaneers,1,6,2,0.0,0,0,0,0,Home,Atlanta Falcons
Lardarius Webb,Baltimore Ravens,1,6,2,0.0,0,0,0,0,Away,San Diego Chargers
Shawn Williams,Cincinnati Bengals,1,1,0,0.0,1,1,0,0,Home,Pittsburgh Steelers
Mike Adams,Indianapolis Colts,1,5,3,0.0,0,0,0,0,Home,Carolina Panthers
Bene Benwikere,Carolina Panthers,1,5,3,0.0,0,0,0,0,Away,Indianapolis Colts
Landon Collins,New York Giants,1,4,5,0.0,0,0,0,0,Home,New Orleans Saints
Craig Dahl,New York Giants,1,3,1,0.0,0,0,1,0,Home,New Orleans Saints
Micah Hyde,Green Bay Packers,1,6,1,0.0,0,0,0,0,Home,Denver Broncos
Reshad Jones,Miami Dolphins,1,5,3,0.0,0,0,0,0,Home,New England Patriots
