Player,Team,G,ReceivingTarget,ReceivingRec,ReceivingYard,ReceivingTD,RushingAtt,RushingYard,RushingTD,Home or Away,Opponent,Week
Dwayne Bowe,Cleveland Browns,1,5,3,31,0,0,0,0,Home,Cincinnati Bengals,9
Donte Moncrief,Indianapolis Colts,1,4,3,30,0,0,0,0,Away,Denver Broncos,9
Dontrelle Inman,San Diego Chargers,1,5,3,28,0,0,0,0,Away,Chicago Bears,9
Miles Austin,Philadelphia Eagles,1,3,1,27,0,0,0,0,Home,Dallas Cowboys,9
Terrance Williams,Dallas Cowboys,1,5,3,27,0,0,0,0,Away,Philadelphia Eagles,9
Andre Roberts,Washington Redskins,1,2,2,26,0,0,0,0,Home,New England Patriots,9
Charles Johnson,Minnesota Vikings,1,2,1,25,0,0,0,0,Away,St. Louis Rams,9
Marc Mariani,Chicago Bears,1,3,2,23,0,0,0,0,Home,San Diego Chargers,9
Travis Benjamin,Cleveland Browns,1,6,3,22,0,0,0,0,Home,Cincinnati Bengals,9
Bennie Fowler,Denver Broncos,1,4,2,22,0,0,0,0,Home,Indianapolis Colts,9
Jeremy Kerley,New York Jets,1,3,2,22,0,0,0,0,Away,Jacksonville Jaguars,9
Ted Ginn Jr.,Carolina Panthers,1,4,1,20,0,0,0,0,Away,Green Bay Packers,9
Roddy White,Atlanta Falcons,1,2,1,20,0,0,0,0,Home,San Francisco 49ers,9
Justin Hardy,Atlanta Falcons,1,4,4,17,0,0,0,0,Home,San Francisco 49ers,9
DeSean Jackson,Washington Redskins,1,6,3,15,0,0,0,0,Home,New England Patriots,9
Marquess Wilson,Chicago Bears,1,3,1,15,0,0,0,0,Home,San Diego Chargers,9
Stedman Bailey,St. Louis Rams,1,4,2,13,0,0,0,0,Home,Minnesota Vikings,9
Javontee Herndon,San Diego Chargers,1,2,1,12,0,0,0,0,Away,Chicago Bears,9
Jarius Wright,Minnesota Vikings,1,3,1,12,0,0,0,0,Away,St. Louis Rams,9
Josh Huff,Philadelphia Eagles,1,4,2,10,0,0,0,0,Home,Dallas Cowboys,9
Bruce Ellington,San Francisco 49ers,1,2,2,2,0,1,7,0,Away,Atlanta Falcons,9
Lucky Whitehead,Dallas Cowboys,1,2,1,8,0,0,0,0,Away,Philadelphia Eagles,9
Josh Bellamy,Chicago Bears,1,1,1,6,0,0,0,0,Home,San Diego Chargers,9
Donteea Dye,Tampa Bay Buccaneers,1,4,1,4,0,0,0,0,Away,New York Giants,9
Brandon Tate,Cincinnati Bengals,1,1,1,4,0,0,0,0,Away,Cleveland Browns,9
Mike Wallace,Minnesota Vikings,1,6,1,4,0,0,0,0,Away,St. Louis Rams,9
Taylor Gabriel,Cleveland Browns,1,6,1,3,0,0,0,0,Home,Cincinnati Bengals,9
Bradley Marquez,St. Louis Rams,1,1,1,3,0,0,0,0,Home,Minnesota Vikings,9
Myles White,New York Giants,1,1,1,3,0,0,0,0,Home,Tampa Bay Buccaneers,9
Dwayne Harris,New York Giants,1,3,1,1,0,0,0,0,Home,Tampa Bay Buccaneers,9
Andre Caldwell,Denver Broncos,1,1,0,0,0,0,0,0,Home,Indianapolis Colts,9
Malcom Floyd,San Diego Chargers,1,1,0,0,0,0,0,0,Away,Chicago Bears,9
Darrius Heyward-Bey,Pittsburgh Steelers,1,2,0,0,0,0,0,0,Away,Oakland Raiders,9
Andre Holmes,Oakland Raiders,1,2,0,0,0,0,0,0,Home,Pittsburgh Steelers,9
Greg Jennings,Miami Dolphins,1,2,0,0,0,0,0,0,Home,Buffalo Bills,9
Andre Johnson,Indianapolis Colts,1,3,0,0,0,0,0,0,Away,Denver Broncos,9
Jerome Simpson,San Francisco 49ers,1,3,0,0,0,0,0,0,Away,Atlanta Falcons,9
Nick Williams,Atlanta Falcons,1,1,0,0,0,0,0,0,Home,San Francisco 49ers,9
Robert Woods,Buffalo Bills,1,1,0,0,0,1,0,0,Away,Miami Dolphins,9
Brian Quick,St. Louis Rams,1,3,1,-1,0,0,0,0,Home,Minnesota Vikings,9
Joe Webb,Carolina Panthers,1,0,0,0,0,1,-1,0,Away,Green Bay Packers,9
Markus Wheaton,Pittsburgh Steelers,1,4,1,-2,0,0,0,0,Away,Oakland Raiders,9
