Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR,Home or Away,Opponent
J.J. Watt,Houston Texans,1,9,0,2.0,0,0,0,0,Away,Kansas City Chiefs
Aaron Donald,St. Louis Rams,1,5,4,2.0,0,0,0,0,Away,Seattle Seahawks
Preston Smith,Washington Redskins,1,2,0,1.0,0,0,2,1,Away,Miami Dolphins
Allen Bailey,Kansas City Chiefs,1,3,1,2.0,0,0,0,1,Home,Houston Texans
Robert Quinn,St. Louis Rams,1,3,2,2.0,0,0,0,0,Away,Seattle Seahawks
Mario Addison,Carolina Panthers,1,3,0,2.0,0,0,0,0,Home,Jacksonville Jaguars
Angelo Blackson,Tennessee Titans,1,3,0,1.0,0,0,1,0,Home,Tampa Bay Buccaneers
Geno Atkins,Cincinnati Bengals,1,2,0,1.0,0,0,1,0,Home,Oakland Raiders
Henry Anderson,Indianapolis Colts,1,8,1,0.0,0,0,0,0,Home,Buffalo Bills
Phillip Hunt,Detroit Lions,1,4,1,1.0,0,0,0,0,Home,San Diego Chargers
Michael Bennett,Seattle Seahawks,1,4,0,1.0,0,0,0,0,Home,St. Louis Rams
Trevor Reilly,New York Jets,1,1,0,1.0,0,0,1,0,Away,Cleveland Browns
Muhammad Wilkerson,New York Jets,1,3,2,1.0,0,0,0,0,Away,Cleveland Browns
Jason Hatcher,Washington Redskins,1,3,1,1.0,0,0,0,0,Away,Miami Dolphins
Jaye Howard,Kansas City Chiefs,1,2,3,1.0,0,0,0,0,Home,Houston Texans
Jurrell Casey,Tennessee Titans,1,3,0,1.0,0,0,0,0,Home,Tampa Bay Buccaneers
Tyrone Crawford,Dallas Cowboys,1,3,0,1.0,0,0,0,0,Away,New York Giants
DaQuan Jones,Tennessee Titans,1,7,0,0.0,0,0,0,0,Home,Tampa Bay Buccaneers
Aaron Lynch,San Francisco 49ers,1,3,0,1.0,0,0,0,0,Away,Minnesota Vikings
Gerald McCoy,Tampa Bay Buccaneers,1,3,0,1.0,0,0,0,0,Away,Tennessee Titans
Jason Jones,Detroit Lions,1,3,1,0.0,0,0,1,0,Home,San Diego Chargers
Jabaal Sheard,New England Patriots,1,2,1,1.0,0,0,0,0,Away,Pittsburgh Steelers
Brandon Williams,Baltimore Ravens,1,6,1,0.0,0,0,0,0,Home,Denver Broncos
Ziggy Ansah,Detroit Lions,1,2,0,1.0,0,0,0,0,Home,San Diego Chargers
Chris Canty,Baltimore Ravens,1,2,0,1.0,0,0,0,0,Home,Denver Broncos
Chris Clemons,Jacksonville Jaguars,1,2,0,1.0,0,0,0,0,Away,Carolina Panthers
Charles Johnson,Carolina Panthers,1,2,0,1.0,0,0,0,0,Home,Jacksonville Jaguars
Shea McClellin,Chicago Bears,1,4,4,0.0,0,0,0,0,Away,Green Bay Packers
Eugene Sims,St. Louis Rams,1,1,2,1.0,0,0,0,0,Away,Seattle Seahawks
Jacquies Smith,Tampa Bay Buccaneers,1,2,0,1.0,0,0,0,0,Away,Tennessee Titans
DeMarcus Ware,Denver Broncos,1,2,0,1.0,0,0,0,0,Away,Baltimore Ravens
Robert Ayers,New York Giants,1,2,1,0.0,0,0,1,0,Home,Dallas Cowboys
Malcom Brown,New England Patriots,1,1,1,1.0,0,0,0,0,Away,Pittsburgh Steelers
Calais Campbell,Arizona Cardinals,1,5,1,0.0,0,0,0,0,Away,New Orleans Saints
Fletcher Cox,Philadelphia Eagles,1,1,1,1.0,0,0,0,0,Home,Atlanta Falcons
Carlos Dunlap,Cincinnati Bengals,1,1,1,1.0,0,0,0,0,Home,Oakland Raiders
Everson Griffen,Minnesota Vikings,1,3,1,0.5,0,0,0,0,Home,San Francisco 49ers
Cornellius Carradine,San Francisco 49ers,1,1,0,1.0,0,0,0,0,Away,Minnesota Vikings
Terrence Fede,Miami Dolphins,1,4,2,0.0,0,0,0,0,Home,Washington Redskins
Bruce Irvin,Seattle Seahawks,1,2,2,0.0,0,0,0,1,Home,St. Louis Rams
Jordan Phillips,Miami Dolphins,1,1,0,1.0,0,0,0,0,Home,Washington Redskins
B.J. Raji,Green Bay Packers,1,2,2,0.5,0,0,0,0,Home,Chicago Bears
Damon Harrison,New York Jets,1,4,1,0.0,0,0,0,0,Away,Cleveland Browns
John Jenkins,New Orleans Saints,1,4,1,0.0,0,0,0,0,Home,Arizona Cardinals
Henry Melton,Tampa Bay Buccaneers,1,1,1,0.0,0,0,1,0,Away,Tennessee Titans
Connor Barwin,Philadelphia Eagles,1,4,0,0.0,0,0,0,0,Home,Atlanta Falcons
Michael Brockers,St. Louis Rams,1,1,6,0.0,0,0,0,0,Away,Seattle Seahawks
Corbin Bryant,Buffalo Bills,1,3,2,0.0,0,0,0,0,Away,Indianapolis Colts
Clinton McDonald,Tampa Bay Buccaneers,1,4,0,0.0,0,0,0,0,Away,Tennessee Titans
Chris Smith,Jacksonville Jaguars,1,4,0,0.0,0,0,0,0,Away,Carolina Panthers
