Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR,Home or Away,Opponent
Trumaine Johnson,St. Louis Rams,1,4,1,0.0,2,1,0,0,Away,Detroit Lions
William Gay,Pittsburgh Steelers,1,1,1,0.0,1,1,0,0,Home,Cincinnati Bengals
Buster Skrine,New York Jets,1,7,1,0.0,1,1,0,0,Away,Tennessee Titans
Jaquiski Tartt,San Francisco 49ers,1,7,1,0.0,1,1,0,0,Home,Cleveland Browns
Kurt Coleman,Carolina Panthers,1,5,4,0.0,1,1,0,0,Away,Atlanta Falcons
Jason Verrett,San Diego Chargers,1,7,0,0.0,1,1,0,0,Home,Kansas City Chiefs
Eric Reid,San Francisco 49ers,1,9,1,0.0,0,0,1,0,Home,Cleveland Browns
Reshad Jones,Miami Dolphins,1,9,2,0.0,0,0,0,1,Away,New York Giants
Tyrann Mathieu,Arizona Cardinals,1,10,1,0.0,1,0,0,0,Away,Minnesota Vikings
Leodis McKelvin,Buffalo Bills,1,4,1,0.0,2,1,0,0,Home,Philadelphia Eagles
Mike Adams,Indianapolis Colts,1,4,0,1.0,0,0,1,0,Home,Jacksonville Jaguars
Kenneth Acker,San Francisco 49ers,1,8,3,0.0,1,0,0,0,Home,Cleveland Browns
Barry Church,Dallas Cowboys,1,9,2,0.0,0,0,0,0,Home,Green Bay Packers
Landon Collins,New York Giants,1,6,2,0.0,0,0,1,0,Home,Miami Dolphins
John Cyprien,Jacksonville Jaguars,1,2,4,0.0,1,1,0,0,Away,Indianapolis Colts
Kareem Jackson,Houston Texans,1,9,0,0.0,1,0,0,0,Away,New England Patriots
Marcus Roberson,St. Louis Rams,1,8,0,0.0,2,0,0,0,Away,Detroit Lions
Mark Barron,St. Louis Rams,1,8,3,0.0,0,0,0,0,Away,Detroit Lions
Reggie Nelson,Cincinnati Bengals,1,3,1,0.0,1,1,0,0,Away,Pittsburgh Steelers
Will Allen,Pittsburgh Steelers,1,5,0,1.0,0,0,0,0,Home,Cincinnati Bengals
Major Wright,Tampa Bay Buccaneers,1,6,2,0.0,2,0,0,0,Away,New Orleans Saints
Corey Graham,Buffalo Bills,1,8,1,0.0,0,0,0,0,Home,Philadelphia Eagles
Anthony Harris,Minnesota Vikings,1,7,1,0.0,1,0,0,0,Home,Arizona Cardinals
Dre Kirkpatrick,Cincinnati Bengals,1,6,1,0.0,2,0,0,0,Away,Pittsburgh Steelers
Jahleel Addae,San Diego Chargers,1,7,0,0.0,1,0,0,0,Home,Kansas City Chiefs
Ron Parker,Kansas City Chiefs,1,4,0,1.0,0,0,0,0,Away,San Diego Chargers
Bacarri Rambo,Buffalo Bills,1,7,0,0.0,1,0,0,0,Home,Philadelphia Eagles
Xavier Rhodes,Minnesota Vikings,1,5,0,0.0,3,0,0,0,Home,Arizona Cardinals
Richard Sherman,Seattle Seahawks,1,2,0,0.0,1,1,0,0,Home,Baltimore Ravens
Sam Shields,Green Bay Packers,1,1,0,0.0,2,1,0,0,Away,Dallas Cowboys
Darius Slay,Detroit Lions,1,2,0,0.0,1,1,0,0,Home,St. Louis Rams
Tramon Williams,Cleveland Browns,1,5,2,0.0,2,0,0,0,Away,San Francisco 49ers
Shareece Wright,Baltimore Ravens,1,7,2,0.0,0,0,0,0,Away,Seattle Seahawks
Brandon Carr,Dallas Cowboys,1,5,3,0.0,1,0,0,0,Home,Green Bay Packers
Patrick Chung,New England Patriots,1,5,3,0.0,1,0,0,0,Home,Houston Texans
Robert Golden,Pittsburgh Steelers,1,1,1,0.0,1,1,0,0,Home,Cincinnati Bengals
B.W. Webb,Tennessee Titans,1,7,1,0.0,0,0,0,0,Home,New York Jets
J.J. Wilcox,Dallas Cowboys,1,6,3,0.0,0,0,0,0,Home,Green Bay Packers
Robert Alford,Atlanta Falcons,1,5,0,0.0,2,0,0,0,Home,Carolina Panthers
Adrian Amos,Chicago Bears,1,7,0,0.0,0,0,0,0,Away,Washington Redskins
Kyle Fuller,Chicago Bears,1,1,0,0.0,1,1,0,0,Away,Washington Redskins
Malcolm Jenkins,Philadelphia Eagles,1,6,2,0.0,0,0,0,0,Away,Buffalo Bills
Brice McCain,Miami Dolphins,1,6,0,0.0,1,0,0,0,Away,New York Giants
Ed Reynolds,Philadelphia Eagles,1,1,0,0.0,1,1,0,0,Away,Buffalo Bills
Josh Shaw,Cincinnati Bengals,1,6,2,0.0,0,0,0,0,Away,Pittsburgh Steelers
Donte Whitner,Cleveland Browns,1,1,2,1.0,1,0,0,0,Away,San Francisco 49ers
Justin Bethel,Arizona Cardinals,1,6,1,0.0,0,0,0,0,Away,Minnesota Vikings
Charles Woodson,Oakland Raiders,1,1,1,0.0,1,0,0,2,Home,Denver Broncos
Ronald Darby,Buffalo Bills,1,4,0,0.0,2,0,0,0,Home,Philadelphia Eagles
Quintin Demps,Houston Texans,1,4,4,0.0,0,0,0,0,Away,New England Patriots
