,,,,,,,,,
Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR
Leodis McKelvin,BUF,1,4,0,0.0,2,2,0,0
Tashaun Gipson,CLE,1,3,1,0.0,2,2,0,0
Robert Alford,ATL,1,2,0,0.0,2,2,0,0
Prince Amukamara,NYG,1,7,0,0.0,2,1,0,0
Reshad Jones,MIA,1,7,0,0.0,2,1,0,0
James Ihedigbo,DET,1,7,1,1.0,0,0,0,1
Robert Blanton,MIN,1,4,2,0.0,1,1,0,1
Michael Griffin,TEN,1,6,4,1.0,0,0,0,0
Charles Woodson,OAK,1,5,2,0.0,1,1,0,0
Glover Quin,DET,1,5,1,0.0,1,1,0,0
Eric Weddle,SD,1,10,3,0.0,0,0,0,0
Bashaud Breeland,WAS,1,5,0,0.0,1,1,0,0
Cortland Finnegan,MIA,1,4,0,0.0,4,0,1,0
Barry Church,DAL,1,6,2,0.0,0,0,1,0
Marcus Gilchrist,SD,1,5,2,1.0,0,0,0,0
Keenan Lewis,NO,1,3,0,0.0,2,1,0,0
Buster Skrine,CLE,1,3,0,0.0,2,1,0,0
Usama Young,OAK,1,5,0,1.0,1,0,0,0
Corey White,NO,1,5,1,1.0,0,0,0,0
Casey Hayward,GB,1,3,0,0.0,1,1,0,0
Janoris Jenkins,STL,1,7,2,0.0,1,0,0,0
Mike Mitchell,PIT,1,6,0,0.0,0,0,1,0
Ha'Sean Clinton-Dix,GB,1,8,1,0.0,0,0,0,0
Adam Jones,CIN,1,3,2,0.0,2,0,0,1
Harrison Smith,MIN,1,5,0,0.0,0,0,1,0
Aqib Talib,DEN,1,2,0,0.0,1,1,0,0
Darius Slay,DET,1,5,1,0.0,2,0,0,0
Kenny Vaccaro,NO,1,1,1,0.0,1,1,0,0
Shareece Wright,SD,1,7,1,0.0,0,0,0,0
Kurt Coleman,KC,1,1,0,0.0,1,1,0,0
Vontae Davis,IND,1,3,0,0.0,4,0,0,0
Louis Delmas,MIA,1,3,0,1.0,0,0,0,0
E.J. Gaines,STL,1,6,0,0.0,1,0,0,0
Lamarcus Joyner,STL,1,7,0,0.0,0,0,0,0
Richard Marshall,SD,1,6,2,0.0,0,0,0,0
Reggie Nelson,CIN,1,5,4,0.0,0,0,0,0
Da'Norris Searcy,BUF,1,3,4,0.5,0,0,0,0
Blidi Wreh-Wilson,TEN,1,5,2,0.0,1,0,0,0
Kam Chancellor,SEA,1,6,1,0.0,0,0,0,0
Tim Jennings,CHI,1,5,1,0.0,1,0,0,0
Calvin Pryor,NYJ,1,5,3,0.0,0,0,0,0
Bradley Roby,DEN,1,6,1,0.0,0,0,0,0
Lardarius Webb,BAL,1,5,1,0.0,1,0,0,0
Morgan Burnett,GB,1,5,2,0.0,0,0,0,0
Rafael Bush,NO,1,5,0,0.0,1,0,0,0
Patrick Chung,NE,1,4,4,0.0,0,0,0,0
Jamell Fleming,KC,1,6,0,0.0,0,0,0,0
Duke Williams,BUF,1,5,2,0.0,0,0,0,0
Husain Abdullah,KC,1,5,1,0.0,0,0,0,0
Terrence Brooks,BAL,1,5,1,0.0,0,0,0,0
