,,,,,,,,,
Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR
Sio Moore,OAK,1,11,2,1.0,0,0,2,0
Jerod Mayo,NE,1,10,2,1.0,0,0,0,1
DeAndre Levy,DET,1,9,1,0.0,1,1,0,0
Luke Kuechly,CAR,1,7,2,1.0,0,0,1,0
Emmanuel Lamur,CIN,1,5,6,0.0,1,1,0,0
Karlos Dansby,CLE,1,5,1,0.0,2,1,0,0
Paul Kruger,CLE,1,4,1,2.0,0,0,0,0
Jamie Collins,NE,1,8,0,0.0,1,0,1,0
Patrick Willis,SF,1,6,0,0.0,1,1,0,0
Paul Posluszny,JAC,1,11,1,0.0,0,0,0,0
Jeremiah Attaochu,SD,1,4,0,1.0,0,0,1,0
Justin Houston,KC,1,3,0,2.0,0,0,0,0
Mychal Kendricks,PHI,1,6,0,1.0,1,0,0,0
Paul Worrilow,ATL,1,7,8,0.0,0,0,0,0
Miles Burris,OAK,1,8,5,0.0,0,0,0,0
Vontaze Burfict,CIN,1,4,0,0.0,1,0,1,1
Bruce Carter,DAL,1,4,2,1.0,1,0,0,0
Trent Cole,PHI,1,2,2,1.0,0,0,1,0
Brandon Marshall,DEN,1,8,2,0.0,1,0,0,0
Bobby Wagner,SEA,1,6,8,0.0,0,0,0,0
Lavonte David,TB,1,9,1,0.0,0,0,0,0
Joplo Bartu,ATL,1,4,6,0.0,0,0,0,1
Larry Foote,ARI,1,8,0,0.0,1,0,0,0
Jarvis Jones,PIT,1,4,2,1.0,0,0,0,0
Wesley Woodyard,TEN,1,5,0,1.0,0,0,0,0
Justin Durant,DAL,1,7,1,0.0,1,0,0,0
Jerrell Freeman,IND,1,4,3,0.0,0,0,1,0
Nate Irving,DEN,1,4,1,1.0,0,0,0,0
Curtis Lofton,NO,1,7,3,0.0,0,0,0,0
Brooks Reed,HOU,1,4,1,1.0,0,0,0,0
Preston Brown,BUF,1,5,2,0.0,0,0,0,1
Josh Mauga,KC,1,8,0,0.0,0,0,0,0
Keenan Robinson,WAS,1,6,0,0.0,0,0,0,1
Brandon Spikes,BUF,1,2,4,1.0,0,0,0,0
Jason Worilds,PIT,1,3,2,1.0,0,0,0,0
Rolando McClain,DAL,1,7,1,0.0,0,0,0,0
Willie Young,CHI,1,3,1,1.0,0,0,0,0
Mason Foster,TB,1,5,4,0.0,0,0,0,0
David Hawthorne,NO,1,6,2,0.0,0,0,0,0
Clay Matthews,GB,1,4,0,0.0,0,0,1,0
C.J. Mosley,BAL,1,5,2,0.0,1,0,0,0
Stephen Tulloch,DET,1,6,2,0.0,0,0,0,0
Anthony Barr,MIN,1,6,1,0.0,0,0,0,0
David Harris,NYJ,1,5,3,0.0,0,0,0,0
Ryan Shazier,PIT,1,5,1,0.0,1,0,0,0
Daryl Smith,BAL,1,4,5,0.0,0,0,0,0
A.J. Hawk,GB,1,4,4,0.0,0,0,0,0
Manti Te'o,SD,1,6,0,0.0,0,0,0,0
Erik Walden,IND,1,1,2,1.0,0,0,0,0
Jacquian Williams,NYG,1,5,2,0.0,0,0,0,0
