,,,,,,,,,
Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR
Mike Adams,IND,1,8,3,0.0,2,2,0,0
Joe Haden,CLE,1,10,3,0.0,1,1,0,0
Earl Thomas,SEA,1,10,1,0.0,1,0,2,0
William Gay,PIT,1,2,1,0.0,1,1,0,0
Johnthan Banks,TB,1,2,0,0.0,1,1,0,0
Jason McCourty,TEN,1,7,0,0.0,1,1,0,0
Kemal Ishmael,ATL,1,5,1,0.0,2,1,0,0
Charles Woodson,OAK,1,11,3,0.0,0,0,0,0
Chris Culliver,SF,1,3,2,0.0,3,1,0,0
Rashad Johnson,ARI,1,4,2,0.0,1,1,0,0
Ron Parker,KC,1,11,0,0.0,0,0,0,0
A.J. Bouye,HOU,1,9,1,0.0,1,0,0,0
Eric Reid,SF,1,3,0,0.0,2,1,0,0
Tramon Williams,GB,1,4,0,0.0,1,1,0,0
Xavier Rhodes,MIN,1,3,1,0.0,1,1,0,0
Da'Norris Searcy,BUF,1,6,1,0.0,0,0,1,0
E.J. Gaines,STL,1,6,2,0.0,2,0,0,0
Corey Graham,BUF,1,7,0,0.0,2,0,0,0
Trumaine Johnson,STL,1,2,0,0.0,2,1,0,0
Devin McCourty,NE,1,3,0,0.0,1,1,0,0
Josh Robinson,MIN,1,8,0,0.0,1,0,0,0
Harrison Smith,MIN,1,3,0,0.0,1,1,0,0
Morgan Burnett,GB,1,7,3,0.0,0,0,0,0
Michael Griffin,TEN,1,5,2,0.0,2,0,0,0
Cassius Vaughn,DET,1,2,0,0.0,1,1,0,0
Robert Blanton,MIN,1,6,1,0.0,1,0,0,0
T.J. McDonald,STL,1,4,1,0.0,3,0,0,0
Captain Munnerlyn,MIN,1,6,1,0.0,1,0,0,0
Donte Whitner,CLE,1,5,5,0.0,0,0,0,0
George Wilson,TEN,1,7,1,0.0,0,0,0,0
Major Wright,TB,1,6,3,0.0,0,0,0,0
Ha'Sean Clinton-Dix,GB,1,6,2,0.0,0,0,0,0
James Ihedigbo,DET,1,5,0,0.0,2,0,0,0
Josh Norman,CAR,1,5,2,0.0,1,0,0,0
Jerraud Powers,ARI,1,2,0,1.0,1,0,0,0
Brandian Ross,OAK,1,6,2,0.0,0,0,0,0
Jamar Taylor,MIA,1,7,0,0.0,0,0,0,0
Greg Toler,IND,1,6,2,0.0,0,0,0,0
Desmond Trufant,ATL,1,0,0,0.0,2,1,0,0
Cary Williams,PHI,1,7,0,0.0,0,0,0,0
K'Waun Williams,CLE,1,4,4,0.0,1,0,0,0
Bradley Fletcher,PHI,1,4,1,0.0,2,0,0,0
Marcus Gilchrist,SD,1,6,1,0.0,0,0,0,0
Roman Harper,CAR,1,5,3,0.0,0,0,0,0
Eric Berry,KC,1,5,0,0.0,1,0,0,0
Antoine Bethea,SF,1,3,2,0.0,2,0,0,0
Kam Chancellor,SEA,1,6,0,0.0,0,0,0,0
Perrish Cox,SF,1,6,0,0.0,0,0,0,0
Louis Delmas,MIA,1,5,0,0.0,1,0,0,0
Darqueze Dennard,CIN,1,2,0,0.0,1,0,1,0
