,,,,,,,,,
Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR
Bruce Irvin,SEA,1,3,2,1.0,1,1,1,0
J.J. Watt,HOU,1,6,0,3.0,0,0,1,0
Star Lotulelei,CAR,1,7,0,2.0,0,0,0,0
Jason Pierre-Paul,NYG,1,4,1,2.0,0,0,0,0
Aaron Donald,STL,1,2,5,1.0,0,0,1,0
Cameron Heyward,PIT,1,6,1,1.0,1,0,0,0
Justin Tuck,OAK,1,4,1,1.0,0,0,1,0
Cameron Jordan,NO,1,4,2,1.5,0,0,0,0
DaQuan Jones,TEN,1,3,1,1.0,0,0,1,0
Quinton Coples,NYJ,1,2,0,2.0,0,0,0,0
Terrell McClain,DAL,1,2,2,1.0,0,0,1,0
Jarius Wynn,BUF,1,2,2,1.5,0,0,0,0
Chris Clemons,JAC,1,1,1,1.0,0,0,1,0
Jordan Hill,SEA,1,0,1,0.5,1,1,0,0
Clinton McDonald,TB,1,3,1,1.0,1,0,0,0
Jeremy Mincey,DAL,1,3,3,1.0,0,0,0,0
Jackson Jeffcoat,WAS,1,1,2,0.0,1,1,0,0
Jay Ratliff,CHI,1,2,4,1.0,0,0,0,0
Ndamukong Suh,DET,1,6,1,0.0,1,0,0,0
Tyson Alualu,JAC,1,2,2,1.0,0,0,0,0
Allen Bailey,KC,1,3,0,1.0,0,0,0,0
David Bass,CHI,1,2,2,1.0,0,0,0,0
Cornellius Carradine,SF,1,3,0,1.0,0,0,0,0
Sheldon Richardson,NYJ,1,3,0,1.0,0,0,0,0
Randy Starks,MIA,1,3,0,1.0,0,0,0,0
Mike Daniels,GB,1,2,1,1.0,0,0,0,0
Letroy Guion,GB,1,3,1,0.0,0,0,1,0
Jason Jones,DET,1,2,1,1.0,0,0,0,0
Markus Kuhn,NYG,1,2,1,1.0,0,0,0,0
Dontari Poe,KC,1,2,1,1.0,0,0,0,0
Akeem Spence,TB,1,2,1,1.0,0,0,0,0
Deangelo Tyson,BAL,1,2,1,1.0,0,0,0,0
Calais Campbell,ARI,1,5,0,0.0,1,0,0,0
Fletcher Cox,PHI,1,5,2,0.0,0,0,0,0
Jared Crick,HOU,1,1,0,1.0,1,0,0,0
Charles Johnson,CAR,1,2,0,1.0,0,0,0,0
Corey Liuget,SD,1,2,0,1.0,0,0,0,0
Aaron Lynch,SF,1,2,0,1.0,0,0,0,0
O'Brien Schofield,SEA,1,2,0,1.0,0,0,0,0
George Selvie,DAL,1,2,0,1.0,0,0,0,0
Muhammad Wilkerson,NYJ,1,2,2,0.5,1,0,0,0
Kevin Williams,SEA,1,1,1,1.0,0,0,0,0
Ziggy Ansah,DET,1,4,2,0.0,0,0,0,0
Stefan Charles,BUF,1,1,0,1.0,0,0,0,0
Kony Ealy,CAR,1,1,0,1.0,0,0,0,0
Sammie Lee Hill,TEN,1,5,0,0.0,0,0,0,0
Wes Horton,CAR,1,1,0,1.0,0,0,0,0
Mario Williams,BUF,1,1,0,1.0,0,0,0,0
Corey Wootton,MIN,1,1,0,1.0,0,0,0,0
Andre Fluellen,DET,1,4,1,0.0,0,0,0,0
