,,,,,,,,,
Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR
Jamie Collins,NE,1,7,6,1.0,0,0,1,0
Justin Houston,KC,1,7,1,1.0,2,0,1,0
Chris Borland,SF,1,16,0,0.0,0,0,0,0
Luke Kuechly,CAR,1,7,2,2.0,0,0,0,0
Nigel Bradham,BUF,1,9,3,1.0,1,0,0,0
Danny Lansanah,TB,1,13,1,0.0,0,0,0,0
Koa Misi,MIA,1,6,7,1.0,0,0,0,0
Jerrell Freeman,IND,1,6,4,1.0,1,0,0,0
David Harris,NYJ,1,7,4,1.0,0,0,0,0
Erik Walden,IND,1,2,0,2.0,0,0,1,0
Jelani Jenkins,MIA,1,8,8,0.0,0,0,0,0
Ryan Kerrigan,WAS,1,5,0,1.0,0,0,1,0
Jonathan Newsome,IND,1,2,2,1.5,0,0,1,0
Jameel McClain,NYG,1,6,3,1.0,0,0,0,0
Daryl Smith,BAL,1,3,5,0.0,1,1,0,0
Jason Worilds,PIT,1,5,5,1.0,0,0,0,0
Dont'a Hightower,NE,1,4,6,1.0,0,0,0,0
Anthony Hitchens,DAL,1,10,2,0.0,0,0,0,0
DeAndre Levy,DET,1,10,0,0.0,1,0,0,0
J.T. Thomas,JAC,1,6,6,0.0,0,0,0,1
Larry Foote,ARI,1,9,3,0.0,0,0,0,0
Geno Hayes,JAC,1,2,3,1.0,0,0,1,0
K.J. Wright,SEA,1,6,1,1.0,0,0,0,0
Preston Brown,BUF,1,7,4,0.0,1,0,0,0
David Hawthorne,NO,1,10,0,0.0,0,0,0,0
Brandon Marshall,DEN,1,5,1,1.0,0,0,0,0
Von Miller,DEN,1,2,1,1.5,1,0,0,0
Bobby Wagner,SEA,1,9,1,0.0,0,0,0,0
Jon Bostic,CHI,1,7,4,0.0,0,0,0,0
Telvin Smith,JAC,1,8,2,0.0,0,0,0,0
Ahmad Brooks,SF,1,3,1,1.0,1,0,0,0
Chad Greenway,MIN,1,5,5,0.0,1,0,0,0
D'Qwell Jackson,IND,1,4,3,0.0,1,0,0,1
Curtis Lofton,NO,1,7,3,0.0,0,0,0,0
Christian Kirksey,CLE,1,7,2,0.0,0,0,0,0
Craig Robertson,CLE,1,5,6,0.0,0,0,0,0
Tahir Whitehead,DET,1,7,1,0.0,0,0,0,0
Lorenzo Alexander,ARI,1,3,0,1.0,0,0,0,0
Jerry Hughes,BUF,1,1,2,0.0,0,0,1,1
Jasper Brinkley,MIN,1,6,1,0.0,0,0,0,0
DeMario Davis,NYJ,1,5,3,0.0,0,0,0,0
Mychal Kendricks,PHI,1,6,1,0.0,0,0,0,0
Rolando McClain,DAL,1,6,1,0.0,0,0,0,0
Sio Moore,OAK,1,6,1,0.0,0,0,0,0
Alec Ogletree,STL,1,5,1,0.0,1,0,0,0
Terrell Suggs,BAL,1,2,1,1.0,0,0,0,0
Thomas Davis,CAR,1,5,2,0.0,0,0,0,0
James Harrison,PIT,1,5,2,0.0,0,0,0,0
Casey Matthews,PHI,1,1,2,1.0,0,0,0,0
Clay Matthews,GB,1,4,2,0.0,1,0,0,0
