,,,,,,,,,
Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR
William Gay,PIT,1,8,0,0.0,2,1,0,0
Kendrick Lewis,HOU,1,3,2,0.0,2,1,0,0
Aqib Talib,DEN,1,7,1,0.0,3,1,0,0
Patrick Chung,NE,1,5,5,0.0,2,1,0,0
Pierre Warren,NO,1,2,0,0.0,2,2,0,0
Bacarri Rambo,BUF,1,1,1,0.0,2,2,0,0
Bradley McDougald,TB,1,11,4,0.0,0,0,0,0
J.J. Wilcox,DAL,1,4,0,0.0,1,1,1,0
Darius Slay,DET,1,5,0,0.0,2,1,0,0
Janoris Jenkins,STL,1,7,1,0.0,1,0,1,0
Ryan Mundy,CHI,1,4,5,1.0,1,0,0,0
George Wilson,TEN,1,6,3,1.0,0,0,0,0
Vontae Davis,IND,1,3,0,0.0,2,1,0,0
Jamell Fleming,KC,1,8,0,0.0,2,0,0,0
Roman Harper,CAR,1,2,2,1.0,0,0,1,0
Ha'Sean Clinton-Dix,GB,1,6,7,0.0,0,0,0,0
Bashaud Breeland,WAS,1,6,0,0.0,3,0,0,0
Glover Quin,DET,1,3,0,0.0,1,1,0,0
Eric Reid,SF,1,3,0,0.0,1,1,0,0
Alterraun Verner,TB,1,3,2,0.0,2,0,1,0
Morgan Burnett,GB,1,5,7,0.0,0,0,0,0
Corey Graham,BUF,1,7,1,0.0,1,0,0,0
Asa Jackson,BAL,1,5,3,0.0,2,0,0,0
Earl Thomas,SEA,1,8,1,0.0,0,0,0,0
Eric Weddle,SD,1,8,1,0.0,0,0,0,0
Jahleel Addae,SD,1,7,2,0.0,0,0,0,0
Justin Bethel,ARI,1,5,0,0.0,0,0,1,0
Antwon Blake,PIT,1,8,0,0.0,0,0,0,0
A.J. Bouye,HOU,1,3,0,0.0,0,0,1,1
Barry Church,DAL,1,8,0,0.0,0,0,0,0
Josh Evans,JAC,1,4,4,0.0,0,0,0,1
Malcolm Jenkins,PHI,1,8,0,0.0,0,0,0,0
Rahim Moore,DEN,1,2,0,0.0,1,1,0,0
Patrick Peterson,ARI,1,2,0,0.0,1,1,0,0
Brandian Ross,OAK,1,5,0,0.0,0,0,1,0
Tramon Williams,GB,1,2,0,0.0,1,1,0,0
John Cyprien,JAC,1,4,5,0.0,1,0,0,0
T.J. McDonald,STL,1,7,1,0.0,0,0,0,0
Jeromy Miles,BAL,1,1,1,0.0,1,1,0,0
E.J. Gaines,STL,1,7,0,0.0,0,0,0,0
Kemal Ishmael,ATL,1,5,4,0.0,0,0,0,0
Adam Jones,CIN,1,1,0,0.0,1,1,0,0
Colin Jones,CAR,1,2,0,0.0,2,0,1,0
Jerraud Powers,ARI,1,5,2,0.0,1,0,0,0
Aaron Williams,BUF,1,5,4,0.0,0,0,0,0
Bene Benwikere,CAR,1,2,1,0.0,2,0,0,1
Dashon Goldson,TB,1,5,3,0.0,0,0,0,0
Kareem Jackson,HOU,1,5,1,0.0,1,0,0,0
Dawan Landry,NYJ,1,6,1,0.0,0,0,0,0
Brock Vereen,CHI,1,3,1,0.0,0,0,1,0
