,,,,,,,,,
Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR
Kerry Wynn,NYG,1,3,0,1.0,1,1,0,1
Ndamukong Suh,DET,1,4,0,2.0,1,0,0,0
Cameron Wake,MIA,1,4,0,2.0,0,0,0,0
J.J. Watt,HOU,1,7,1,1.0,0,0,0,0
Quinton Dial,SF,1,5,2,1.0,0,0,0,0
Sealver Siliga,NE,1,4,4,1.0,0,0,0,0
Stephon Tuitt,PIT,1,3,0,1.0,0,0,1,0
Arthur Jones,IND,1,4,3,1.0,0,0,0,0
Kroy Biermann,ATL,1,1,2,1.0,0,0,1,0
Jared Crick,HOU,1,3,2,1.0,1,0,0,0
Cameron Heyward,PIT,1,2,2,1.5,0,0,0,0
Michael Johnson,TB,1,1,2,1.0,0,0,1,0
Dion Jordan,MIA,1,5,0,1.0,0,0,0,0
Datone Jones,GB,1,0,1,0.5,1,1,0,0
Abry Jones,JAC,1,3,2,1.0,0,0,0,0
Jason Pierre-Paul,NYG,1,4,0,1.0,0,0,0,0
Derrick Shelby,MIA,1,2,0,0.0,1,1,0,0
Justin Tuck,OAK,1,4,0,1.0,0,0,0,0
Quinton Coples,NYJ,1,5,1,0.5,0,0,0,0
Clinton McDonald,TB,1,5,1,0.0,0,0,0,1
David Bass,CHI,1,3,0,1.0,0,0,0,0
Michael Bennett,SEA,1,2,2,1.0,0,0,0,0
Fletcher Cox,PHI,1,3,0,1.0,0,0,0,0
Carlos Dunlap,CIN,1,2,2,1.0,0,0,0,0
Sammie Lee Hill,TEN,1,2,0,1.0,1,0,0,0
Charles Johnson,CAR,1,2,0,1.0,1,0,0,0
Sen'Derrick Marks,JAC,1,3,0,1.0,0,0,0,0
Stephen Paea,CHI,1,3,0,0.0,1,0,1,0
Kawann Short,CAR,1,3,0,1.0,0,0,0,0
Billy Winn,CLE,1,0,2,0.0,1,1,0,0
RaShede Hageman,ATL,1,2,1,1.0,0,0,0,0
Jordan Hill,SEA,1,2,1,1.0,0,0,0,0
Vince Wilfork,NE,1,4,5,0.0,0,0,0,0
Jared Allen,CHI,1,2,0,1.0,0,0,0,0
Jonathan Babineaux,ATL,1,2,0,1.0,0,0,0,0
Corey Liuget,SD,1,2,0,0.0,0,0,0,2
Ricardo Mathews,SD,1,0,2,0.5,0,0,1,0
Corey Peters,ATL,1,2,0,1.0,0,0,0,0
Jay Ratliff,CHI,1,2,0,1.0,0,0,0,0
Chris Smith,JAC,1,2,0,1.0,0,0,0,0
Randy Starks,MIA,1,2,0,1.0,0,0,0,0
Ryan Davis,JAC,1,1,1,1.0,0,0,0,0
Jackson Jeffcoat,WAS,1,1,1,1.0,0,0,0,0
Kyle Williams,BUF,1,3,1,0.5,0,0,0,0
Mario Williams,BUF,1,3,1,0.5,0,0,0,0
Kony Ealy,CAR,1,1,0,1.0,0,0,0,0
Malik Jackson,DEN,1,5,0,0.0,0,0,0,0
John Jenkins,NO,1,4,2,0.0,0,0,0,0
Thomas Johnson,MIN,1,1,0,1.0,0,0,0,0
David King,SEA,1,1,0,1.0,0,0,0,0
