"","playerId","rec","recYds","recTds","fumbles","analyst","player","position","games","rushAtt","rushYds","rushTds","rush40","rec40","returnYds","returnTds","twoPts"
"45",2535943,0,0,0,0,-1,"Sean McGrath","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",2537933,2.9,27.3,0.3,0.1,-1,"Larry Donnell","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",2539645,0.1,0.7,0,0,-1,"Brandon Williams","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",2539995,0.4,3.4,0,0,-1,"Mychal Rivera","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",2540158,2.1,23.1,0.1,0.1,-1,"Zach Ertz","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",2540160,6,61.5,0.5,0.1,-1,"Jordan Reed","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",2540200,1.8,20.1,0.1,0,-1,"Dion Sims","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",2540203,2.4,26.4,0.2,0,-1,"Levine Toilolo","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",2540211,0.3,2.9,0.1,0,-1,"Gavin Escobar","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",2540215,2.2,26.6,0.3,0,-1,"Vance McDonald","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",2540232,2.5,25,0.4,0,-1,"Jack Doyle","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",2540258,4.4,54.1,0.2,0.2,-1,"Travis Kelce","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",2540259,0.1,1.6,0,0,-1,"MarQueis Gray","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",2540928,1.6,18.7,0.2,0,-1,"Darren Fells","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",2541096,0,0,0,0,-1,"Ifeanyi Momah","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",2541187,1.6,15.8,0.1,0,-1,"Demetrius Harris","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",2541199,1.9,24.7,0.1,0,-1,"Luke Willson","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",2541316,1.9,21.3,0.1,0,-1,"Ryan Griffin","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",2541834,0.3,2.9,0.1,0,-1,"Josh Hill","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",2543466,3.4,40.8,0.2,0,-1,"Eric Ebron","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",2543481,1,10.5,0.1,0,-1,"Jace Amaro","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",2543628,0.1,1.3,0.1,0,-1,"Troy Niklas","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",2543683,1.5,20.7,0.2,0,-1,"Austin Seferian-Jenkins","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",2543721,1.7,18,0.1,0.1,-1,"C.J. Fiedorowicz","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",2543794,1.2,12.7,0.1,0,-1,"Crockett Gillmore","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",2550284,2.2,20.9,0.2,0,-1,"Trey Burton","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",2550355,0,0,0,0,-1,"Nic Jacobs","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",2550356,0,0,0,0,-1,"Marcel Jensen","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",2550454,0,0,0,0,-1,"Asante Cleveland","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",2550521,0.3,3.5,0,0,-1,"Xavier Grimble","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",2550656,2.2,23.3,0.1,0,-1,"Cameron Brate","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",2551359,0,0,0,0,-1,"Jerome Cunningham","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",2552397,3,33.1,0.3,0,-1,"Clive Walford","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",2552399,0.2,2.1,0,0,-1,"Jeff Heuerman","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",2552401,0.3,2.8,0,0,-1,"MyCole Pruitt","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",2552403,0.2,2.9,0,0,-1,"Nick OLeary","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",2552468,0.8,6.6,0,0,-1,"Maxx Williams","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",2552478,0.4,3.5,0,0,-1,"Blake Bell","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",2552559,2.7,24.1,0.2,0,-1,"C.J. Uzomah","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",2552586,1.7,15.4,0.1,0,-1,"Tyler Kroft","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",2552633,3.3,30.4,0.3,0,-1,"Jesse James","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",2552660,0.2,1.9,0,0,-1,"Randall Telfer","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",2553318,0.2,2.1,0,0,-1,"James OShaughnessy","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",2553454,1.2,11.7,0.1,0,-1,"Geoff Swaim","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",2553552,0,0,0,0,-1,"Khari Lee","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",2553773,0,0,0,0,-1,"Mitchell Henry","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",2553830,2.2,22.7,0.1,0.1,-1,"Will Tye","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",2553840,0,0,0,0,-1,"Brian Parker","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",2555289,0.3,2.7,0,0,-1,"Nick Vannett","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",2555306,0.2,1.9,0,0,-1,"David Morgan","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",2555311,0,0,0,0,-1,"Jerell Adams","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",2555341,2.4,21.8,0.2,0,-1,"Hunter Henry","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",2555364,1.1,9.6,0.1,0,-1,"Tyler Higbee","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",2555415,1.7,20.4,0.1,0,-1,"Austin Hooper","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",2555486,0.2,2,0,0,-1,"Temarrick Hemingway","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",2556463,1.9,18.6,0.1,0,-1,"Stephen Anderson","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",2556708,0,0,0,0,-1,"Cole Wick","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",324,3.8,49.3,0.2,0,3,"Jacob Tamme","TE",1,0,0,0,0,0.2,0,0,0
"103",1060,3.5,42.8,0.2,0,3,"Gary Barnidge","TE",1,0,0,0,0,0.1,0,0,0
"104",1062,3.1,27.7,0.2,0,3,"Martellus Bennett","TE",1,0,0,0,0,0,0,0,0
"105",1992,0,0,0,0,3,"Craig Stevens","TE",NA,0,0,0,0,0,0,0,0
"106",71255,0,0,0,0,3,"Chase Coffman","TE",NA,0,0,0,0,0,0,0,0
"107",71265,2.6,34.3,0.3,0,3,"Jared Cook","TE",1,0,0,0,0,0.1,0,0,0
"108",71431,0,0,0,0,3,"Brandon Pettigrew","TE",NA,0,0,0,0,0,0,0,0
"109",71435,0.2,1.6,0,0,3,"John Phillips","TE",1,0,0,0,0,0,0,0,0
"110",79589,0.5,3.9,0.1,0,3,"David Johnson","TE",1,0,0,0,0,0,0,0,0
"111",79625,0,0,0,0,3,"Bear Pascoe","TE",NA,0,0,0,0,0,0,0,0
"112",89766,0,0,0,0,3,"Brandon Myers","TE",NA,0,0,0,0,0,0,0,0
"113",238457,3.8,41.7,0.2,0,3,"Zach Miller","TE",1,0,0,0,0,0.2,0,0,0
"114",497224,1,9.5,0.1,0,3,"Ed Dickson","TE",1,0,0,0,0,0,0,0,0
"115",497226,0.2,1.3,0,0,3,"Jim Dray","TE",1,0,0,0,0,0,0,0,0
"116",497234,0,0,0,0,3,"Garrett Graham","TE",NA,0,0,0,0,0,0,0,0
"117",497236,3,37.8,0.3,0,3,"Jimmy Graham","TE",1,0,0,0,0,0.1,0,0,0
"118",497238,1,10.8,0.1,0,3,"Jermaine Gresham","TE",1,0,0,0,0,0,0,0,0
"119",497240,4.8,56.6,0.4,0,3,"Rob Gronkowski","TE",1,0,0,0,0,0.1,0,0,0
"120",497242,0.3,2.2,0,0,3,"Clay Harbor","TE",1,0,0,0,0,0,0,0,0
"121",497246,0,0,0,0,3,"Michael Hoomanawanui","TE",NA,0,0,0,0,0,0,0,0
"122",497250,0,0,0,0,3,"Anthony McCoy","TE",NA,0,0,0,0,0,0,0,0
"123",497254,4.1,44.5,0.3,0,3,"Dennis Pitta","TE",1,0,0,0,0,0.1,0,0,0
"124",497256,0,0,0,0,3,"Tony Moeaki","TE",NA,0,0,0,0,0,0,0,0
"125",497258,0,0,0,0,3,"Andrew Quarless","TE",NA,0,0,0,0,0,0,0,0
"126",2495139,3.4,36.5,0.2,0,3,"Charles Clay","TE",1,0,0,0,0,0.1,0,0,0
"127",2495187,2.6,30.4,0.1,0,3,"Lance Kendricks","TE",1,0,0,0,0,0.1,0,0,0
"128",2495211,0.2,2.3,0,0,3,"Niles Paul","TE",1,0,0,0,0,0,0,0,0
"129",2495234,0.2,2.2,0,0,3,"Luke Stocker","TE",1,0,0,0,0,0,0,0,0
