"","playerId","dstInt","dstFumlRec","dstSack","dstTd","dstSafety","dstPtsAllow","analyst","player","position","games","dstBlk","returnYds","dstRetTd"
"30",100031,0.7,0.9,2.5,0.3,0.1,30.5,-1,"Buccaneers","DST",NA,NA,NA,NA
"31",100032,0.9,1.1,2.1,0.1,0,22.1,-1,"Redskins","DST",NA,NA,NA,NA
"32",100001,0.9,0.5,1.9,0.2,0,21.4,3,"Falcons","DST",1,0.1,51.8,0
"33",100002,0.5,0.4,2.7,0.1,0,19,3,"Ravens","DST",1,0.1,70.1,0.1
"34",100004,0.9,0.8,3,0.3,0,18.4,3,"Panthers","DST",1,0.1,47.7,0
"35",100006,1,0.5,2.6,0.2,0,24.1,3,"Bengals","DST",1,0.1,68,0.1
"36",100007,1,0.6,2.2,0.2,0,26.4,3,"Browns","DST",1,0.1,26,0
"37",100008,0.7,0.3,2.4,0.1,0,21.4,3,"Cowboys","DST",1,0.1,45.3,0
"38",100009,1.2,0.8,3.2,0.3,0,21.5,3,"Broncos","DST",1,0.1,22.8,0
"39",100010,0.7,0.7,2.9,0.2,0,21.4,3,"Lions","DST",1,0.1,47.8,0
"40",100011,0.7,0.5,2.5,0.2,0,19.6,3,"Packers","DST",1,0.1,55.3,0
"41",100012,0.8,0.5,2.9,0.1,0,24.7,3,"Titans","DST",1,0.1,58.2,0
"42",100013,0.6,0.5,2.8,0.1,0,19.3,3,"Texans","DST",1,0.1,56.6,0
"43",100014,1,0.6,1.8,0.2,0,19.8,3,"Colts","DST",1,0.1,41.1,0
"44",100015,0.6,0.6,2.6,0.2,0,22,3,"Jaguars","DST",1,0.1,58.7,0
"45",100016,0.9,0.6,2.7,0.2,0,20.5,3,"Chiefs","DST",1,0.1,68,0
"46",100017,0.6,0.7,2.7,0.2,0,23.7,3,"Rams","DST",1,0.1,58.4,0
"47",100018,1,0.6,2.6,0.2,0,19.3,3,"Raiders","DST",1,0.1,41.5,0
"48",100019,0.6,0.4,1.9,0.1,0,25,3,"Dolphins","DST",1,0.1,44.9,0
"49",100020,0.6,0.5,3,0.1,0,23.6,3,"Vikings","DST",1,0.1,60.5,0
"50",100021,0.7,0.8,2.9,0.2,0,20.3,3,"Patriots","DST",1,0.1,46.4,0
"51",100022,0.7,0.8,2.2,0.2,0,26.7,3,"Saints","DST",1,0.1,74.7,0.1
"52",100023,0.8,0.8,2.6,0.3,0,26.9,3,"Giants","DST",1,0.1,60.4,0
"53",100026,1,0.8,2.2,0.3,0,20.3,3,"Cardinals","DST",1,0.1,54.2,0
"54",100027,0.7,0.7,2.5,0.2,0,22.3,3,"Steelers","DST",1,0.1,64.2,0
"55",100028,0.9,0.5,2.8,0.1,0,22.9,3,"Chargers","DST",1,0.1,43.4,0
"56",100029,0.6,0.3,2.2,0,0,27.8,3,"49ers","DST",1,0.1,51.4,0
"57",100030,0.8,0.7,1.8,0.2,0,14.7,3,"Seahawks","DST",1,0.1,46.6,0
"58",100031,0.7,0.8,2.4,0.2,0,27.4,3,"Buccaneers","DST",1,0.1,66.8,0.1
"59",100032,0.8,0.7,2,0.2,0,24.8,3,"Redskins","DST",1,0.1,42.5,0
"60",100001,1,1,2,NA,NA,NA,5,"Falcons","DST",NA,NA,NA,NA
"61",100002,1,1,2,NA,NA,NA,5,"Ravens","DST",NA,NA,NA,NA
"62",100003,1,1,2,NA,NA,NA,5,"Bills","DST",NA,NA,NA,NA
"63",100004,1,NA,3,NA,NA,NA,5,"Panthers","DST",NA,NA,NA,NA
"64",100005,1,NA,3,NA,NA,NA,5,"Bears","DST",NA,NA,NA,NA
"65",100006,1,NA,2,NA,NA,NA,5,"Bengals","DST",NA,NA,NA,NA
"66",100007,1,1,1,NA,NA,NA,5,"Browns","DST",NA,NA,NA,NA
"67",100008,1,NA,2,NA,NA,NA,5,"Cowboys","DST",NA,NA,NA,NA
"68",100009,1,1,2,1,NA,NA,5,"Broncos","DST",NA,NA,NA,NA
"69",100010,1,1,3,NA,NA,NA,5,"Lions","DST",NA,NA,NA,NA
"70",100011,1,1,2,NA,NA,NA,5,"Packers","DST",NA,NA,NA,NA
"71",100012,1,NA,3,NA,NA,NA,5,"Titans","DST",NA,NA,NA,NA
"72",100013,1,NA,2,NA,NA,NA,5,"Texans","DST",NA,NA,NA,NA
"73",100014,1,1,3,1,NA,NA,5,"Colts","DST",NA,NA,NA,NA
"74",100015,1,NA,2,NA,NA,NA,5,"Jaguars","DST",NA,NA,NA,NA
"75",100016,1,1,2,NA,NA,NA,5,"Chiefs","DST",NA,NA,NA,NA
"76",100017,1,1,3,NA,NA,NA,5,"Rams","DST",NA,NA,NA,NA
"77",100018,1,NA,2,NA,NA,NA,5,"Raiders","DST",NA,NA,NA,NA
"78",100019,1,NA,2,NA,NA,NA,5,"Dolphins","DST",NA,NA,NA,NA
"79",100020,1,1,2,NA,NA,NA,5,"Vikings","DST",NA,NA,NA,NA
"80",100021,1,NA,2,NA,NA,NA,5,"Patriots","DST",NA,NA,NA,NA
"81",100022,1,NA,2,NA,NA,NA,5,"Saints","DST",NA,NA,NA,NA
"82",100023,1,NA,2,NA,NA,NA,5,"Giants","DST",NA,NA,NA,NA
"83",100024,1,1,2,NA,NA,NA,5,"Jets","DST",NA,NA,NA,NA
"84",100025,1,NA,2,NA,NA,NA,5,"Eagles","DST",NA,NA,NA,NA
"85",100026,1,1,2,NA,NA,NA,5,"Cardinals","DST",NA,NA,NA,NA
"86",100027,1,NA,2,NA,NA,NA,5,"Steelers","DST",NA,NA,NA,NA
"87",100028,1,1,2,NA,1,NA,5,"Chargers","DST",NA,NA,NA,NA
"88",100029,1,NA,2,NA,NA,NA,5,"49ers","DST",NA,NA,NA,NA
"89",100030,1,1,2,1,NA,NA,5,"Seahawks","DST",NA,NA,NA,NA
"90",100031,1,1,2,NA,NA,NA,5,"Buccaneers","DST",NA,NA,NA,NA
"91",100032,1,1,3,1,1,NA,5,"Redskins","DST",NA,NA,NA,NA
"92",100001,1.2,0.3,1.2,0,0,22.8,6,"Falcons","DST",NA,0,NA,0
"93",100002,1,0.4,3.1,0,0,18.7,6,"Ravens","DST",NA,0,NA,0
"94",100003,1.2,0.3,1.2,0,0,22.7,6,"Bills","DST",NA,0,NA,0
"95",100004,1.2,0.3,3,0,0,17,6,"Panthers","DST",NA,0.1,NA,0
"96",100005,0.8,0.3,2.2,0,0,21.6,6,"Bears","DST",NA,0,NA,0
"97",100006,1.3,0.3,2.9,0.1,0,24.9,6,"Bengals","DST",NA,0,NA,0
"98",100007,0.7,0.3,1.3,0,0,29.2,6,"Browns","DST",NA,0,NA,0
"99",100008,0.7,0.4,1.8,0,0,25.3,6,"Cowboys","DST",NA,0,NA,0
"100",100009,0.9,0.4,3.7,0.1,0,19.2,6,"Broncos","DST",NA,0,NA,0
"101",100010,0.7,0.3,3.1,0,0,21.8,6,"Lions","DST",NA,0,NA,0
"102",100011,1.1,0.3,2.5,0,0,20.5,6,"Packers","DST",NA,0,NA,0
"103",100012,0.9,0.4,2.7,0,0,22.1,6,"Titans","DST",NA,0,NA,0
"104",100013,0.8,0.3,2.8,0,0.1,21.1,6,"Texans","DST",NA,0,NA,0
"105",100014,1.2,0.4,2.3,0,0,19.1,6,"Colts","DST",NA,0,NA,0
"106",100015,0.8,0.3,2.9,0,0,23.1,6,"Jaguars","DST",NA,0,NA,0
"107",100016,1.4,0.4,3,0,0,19.6,6,"Chiefs","DST",NA,0,NA,0
"108",100017,0.5,0.4,2.8,0,0,27.3,6,"Rams","DST",NA,0,NA,0
"109",100018,1,0.3,2.8,0,0,21.8,6,"Raiders","DST",NA,0,NA,0
"110",100019,1.2,0.3,2,0.1,0,23.9,6,"Dolphins","DST",NA,0,NA,0
"111",100020,0.6,0.3,3.2,0,0,24.3,6,"Vikings","DST",NA,0,NA,0
"112",100021,1,0.4,3.5,0.1,0,20.8,6,"Patriots","DST",NA,0,NA,0
"113",100022,0.7,0.4,2.1,0,0,30.4,6,"Saints","DST",NA,0,NA,0
"114",100023,1.1,0.3,1.5,0.1,0,28.2,6,"Giants","DST",NA,0,NA,0
"115",100024,1,0.4,2,0,0,18.7,6,"Jets","DST",NA,0,NA,0
"116",100025,1,0.4,2.2,0,0,23.6,6,"Eagles","DST",NA,0,NA,0
"117",100026,1.3,0.3,2.1,0.1,0,20.9,6,"Cardinals","DST",NA,0,NA,0
"118",100027,1,0.3,3,0,0.1,23.4,6,"Steelers","DST",NA,0.1,NA,0
"119",100028,0.9,0.3,2.1,0,0,28.1,6,"Chargers","DST",NA,0,NA,0
"120",100029,0.4,0.3,1.5,0,0,28.8,6,"49ers","DST",NA,0,NA,0
"121",100030,1.2,0.4,2.1,0,0,16.6,6,"Seahawks","DST",NA,0,NA,0
"122",100031,0.8,0.4,2.2,0,0,29.7,6,"Buccaneers","DST",NA,0,NA,0
"123",100032,0.9,0.3,2.4,0.1,0,19.9,6,"Redskins","DST",NA,0,NA,0
"124",100001,0.6,0.5,1.2,0,0,22.1,18,"Falcons","DST",NA,NA,NA,NA
"125",100002,0.4,0.5,1.9,0.1,0,25.5,18,"Ravens","DST",NA,NA,NA,NA
"126",100003,1.3,0.4,0.9,0,0,19,18,"Bills","DST",NA,NA,NA,NA
"127",100004,1.7,1.2,3.3,0.2,0,18.8,18,"Panthers","DST",NA,NA,NA,NA
"128",100005,0.6,0.6,2.9,0,0,19.4,18,"Bears","DST",NA,NA,NA,NA
"129",100006,1.5,0.5,2.2,0,0,20.7,18,"Bengals","DST",NA,NA,NA,NA
"130",100007,0.9,0.3,1.7,0.1,0,24.7,18,"Browns","DST",NA,NA,NA,NA
"131",100008,0.6,0.3,2.2,0,0.2,21.5,18,"Cowboys","DST",NA,NA,NA,NA
"132",100009,0.6,0.8,3,0.1,0,19.2,18,"Broncos","DST",NA,NA,NA,NA
"133",100010,0.9,0.2,3.3,0,0.2,16.3,18,"Lions","DST",NA,NA,NA,NA
"134",100011,1.2,0.6,3.6,0.1,0,19.2,18,"Packers","DST",NA,NA,NA,NA
"135",100012,0.3,0.5,1.9,0.1,0,29.6,18,"Titans","DST",NA,NA,NA,NA
"136",100013,0.8,0.9,2.5,0.1,0,17.6,18,"Texans","DST",NA,NA,NA,NA
"137",100014,0.7,0.6,2.7,0.2,0.1,30.6,18,"Colts","DST",NA,NA,NA,NA
"138",100015,1.1,0.7,2.3,0.2,0,24.5,18,"Jaguars","DST",NA,NA,NA,NA
"139",100016,1.7,0.4,2.3,0.3,0,12.1,18,"Chiefs","DST",NA,NA,NA,NA
"140",100018,0.6,0.7,1.8,0.1,0.2,30.3,18,"Raiders","DST",NA,NA,NA,NA
"141",100019,0.8,0.1,1.4,0.1,0,27.1,18,"Dolphins","DST",NA,NA,NA,NA
"142",100020,1.5,0.7,4.3,0.3,0,10.7,18,"Vikings","DST",NA,NA,NA,NA
"143",100021,0.4,0.8,2.8,0.2,0,19.4,18,"Patriots","DST",NA,NA,NA,NA
"144",100022,0.9,0.7,1.9,0.1,0,22.2,18,"Saints","DST",NA,NA,NA,NA
"145",100023,0.2,1.1,2.5,0.1,0,24.7,18,"Giants","DST",NA,NA,NA,NA
"146",100024,0.9,0.4,2.9,0,0,18.2,18,"Jets","DST",NA,NA,NA,NA
"147",100025,0.5,0.5,2.7,0.4,0.1,26.8,18,"Eagles","DST",NA,NA,NA,NA
"148",100026,1,1.3,2.5,0.2,0,18.4,18,"Cardinals","DST",NA,NA,NA,NA
"149",100027,0.9,0.9,2.6,0.1,0,21.8,18,"Steelers","DST",NA,NA,NA,NA
"150",100028,0.8,0.7,1.7,0,0,23.8,18,"Chargers","DST",NA,NA,NA,NA
"151",100029,0.3,0.3,1.8,0.1,0,21.6,18,"49ers","DST",NA,NA,NA,NA
"152",100030,0.8,0.6,2.3,0,0,14.6,18,"Seahawks","DST",NA,NA,NA,NA
"153",100031,0.6,0.5,2.3,0.1,0,21.4,18,"Buccaneers","DST",NA,NA,NA,NA
"154",100032,0.5,1.1,2.4,0.1,0.3,31.5,18,"Redskins","DST",NA,NA,NA,NA
"155",100001,1,0,2,0,0,25,19,"Falcons","DST",NA,NA,NA,0
"156",100002,1,0,4,0,0,24,19,"Ravens","DST",NA,NA,NA,0
"157",100003,1,0,3,0,0,22,19,"Bills","DST",NA,NA,NA,0
"158",100004,2,1,3,0,0,20,19,"Panthers","DST",NA,NA,NA,0
"159",100005,1,1,2,0,0,30,19,"Bears","DST",NA,NA,NA,0
"160",100006,1,1,3,0,0,21,19,"Bengals","DST",NA,NA,NA,0
"161",100007,1,0,3,0,0,29,19,"Browns","DST",NA,NA,NA,0
"162",100008,1,0,2,0,0,24,19,"Cowboys","DST",NA,NA,NA,0
"163",100009,1,1,3,0,0,21,19,"Broncos","DST",NA,NA,NA,0
"164",100010,1,0,3,0,0,21,19,"Lions","DST",NA,NA,NA,0
"165",100011,1,0,3,0,0,16,19,"Packers","DST",NA,NA,NA,0
"166",100012,1,0,3,0,0,25,19,"Titans","DST",NA,NA,NA,0
"167",100013,1,0,3,0,0,14,19,"Texans","DST",NA,NA,NA,0
"168",100014,1,0,3,0,0,25,19,"Colts","DST",NA,NA,NA,0
"169",100015,1,1,2,0,0,23,19,"Jaguars","DST",NA,NA,NA,0
"170",100016,1,1,2,0,0,31,19,"Chiefs","DST",NA,NA,NA,0
"171",100018,1,0,2,0,0,23,19,"Raiders","DST",NA,NA,NA,0
"172",100019,1,0,4,0,0,18,19,"Dolphins","DST",NA,NA,NA,0
"173",100020,1,1,3,0,0,27,19,"Vikings","DST",NA,NA,NA,0
"174",100021,1,1,4,0,0,20,19,"Patriots","DST",NA,NA,NA,0
"175",100022,1,0,3,0,0,14,19,"Saints","DST",NA,NA,NA,0
"176",100023,1,0,3,0,0,20,19,"Giants","DST",NA,NA,NA,0
"177",100024,1,1,2,0,0,29,19,"Jets","DST",NA,NA,NA,0
"178",100025,1,0,2,0,0,24,19,"Eagles","DST",NA,NA,NA,0
"179",100026,2,1,4,0,0,18,19,"Cardinals","DST",NA,NA,NA,0
"180",100027,1,0,3,0,0,20,19,"Steelers","DST",NA,NA,NA,0
"181",100028,0,0,3,0,0,26,19,"Chargers","DST",NA,NA,NA,0
"182",100029,1,1,3,0,0,20,19,"49ers","DST",NA,NA,NA,0
"183",100030,1,0,3,0,0,13,19,"Seahawks","DST",NA,NA,NA,0
"184",100031,1,0,3,0,0,18,19,"Buccaneers","DST",NA,NA,NA,0
"185",100032,1,0,3,0,0,17,19,"Redskins","DST",NA,NA,NA,0
